DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210517558,12/26/2021 12:00:00 AM,12/26/2021 12:00:00 AM,1300,05,Harbor,0504,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0554 0408 0416 0602 0913,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,1600 W  205TH                        ST,,33.8447,-118.3092
211007067,04/14/2021 12:00:00 AM,04/13/2021 12:00:00 AM,1050,10,West Valley,1077,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1822 0325 1414 0378 1420 1309 0352,0,M,W,235,PHARMACY INSIDE STORE OR SUPERMARKET*,,,IC,Invest Cont,343,,,,17300    VENTURA                      BL,,34.1609,-118.5105
211012906,09/30/2021 12:00:00 AM,09/30/2021 12:00:00 AM,1600,10,West Valley,1089,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 2004 0329 1420,0,M,W,702,OFFICE BUILDING/OFFICE,,,AO,Adult Other,745,,,,4500    SHERMAN OAKS                 AV,,34.1524,-118.4694
211819488,11/03/2021 12:00:00 AM,11/03/2021 12:00:00 AM,2230,18,Southeast,1844,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 1307 1300 0329,55,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,400 E  109TH                        ST,,33.9374,-118.2673
211600752,08/10/2021 12:00:00 AM,08/10/2021 12:00:00 AM,2021,16,Foothill,1613,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1402 1407 1822,0,M,O,109,PARK/PLAYGROUND,107,OTHER FIREARM,IC,Invest Cont,753,998,,,12700    VAN NUYS                     BL,,34.2756,-118.4092
220905211,02/02/2022 12:00:00 AM,12/01/2021 12:00:00 AM,1200,09,Van Nuys,0985,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,28,F,H,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,440,,,,14000    VENTURA                      BL,,34.149,-118.4372
211709729,06/16/2021 12:00:00 AM,06/15/2021 12:00:00 AM,2200,17,Devonshire,1794,1,330,BURGLARY FROM VEHICLE,0344 1606 0321 0930,27,M,W,101,STREET,,,IC,Invest Cont,330,,,,CHASE                        ST,LINDLEY                      AV,34.2246,-118.5273
210114571,08/03/2021 12:00:00 AM,08/02/2021 12:00:00 AM,2000,01,Central,0139,1,330,BURGLARY FROM VEHICLE,1307 0344 0329,39,M,H,101,STREET,,,IC,Invest Cont,330,,,,ROSE,TRACTION,34.0472,-118.2371
210911906,07/21/2021 12:00:00 AM,06/01/2021 12:00:00 AM,1200,09,Van Nuys,0935,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1258 2002 1206 0516,12,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,810,,,,14200    FRIAR                        ST,,34.1857,-118.4421
210122039,12/12/2021 12:00:00 AM,12/12/2021 12:00:00 AM,2130,01,Central,0139,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0910,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,740,,,,300 S  SANTA FE                     AV,,34.0439,-118.2326
211512941,08/09/2021 12:00:00 AM,08/09/2021 12:00:00 AM,1801,15,N Hollywood,1569,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,32,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,10500    RIVERSIDE                    DR,,34.1522,-118.3598
211224439,12/02/2021 12:00:00 AM,12/02/2021 12:00:00 AM,1205,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100 0930 1822,22,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7100    WEST                         BL,,33.9753,-118.3352
211415910,07/31/2021 12:00:00 AM,07/31/2021 12:00:00 AM,2240,14,Pacific,1412,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416 1218,30,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400    OCEAN FRONT                  WK,,33.9933,-118.4765
211314632,08/21/2021 12:00:00 AM,08/15/2021 12:00:00 AM,1200,13,Newton,1394,1,210,ROBBERY,0432 0337 0344 1252,44,F,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,68TH                         ST,MAIN,33.9779,-118.2739
210914523,09/25/2021 12:00:00 AM,09/25/2021 12:00:00 AM,1320,09,Van Nuys,0933,1,761,BRANDISH WEAPON,1822 1202 0334,60,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761,,,,14600    FRIAR                        ST,,34.1857,-118.4531
