DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230211972,06/06/2023 12:00:00 AM,06/06/2023 12:00:00 AM,2000,02,Rampart,0248,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0421 1402,59,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,998,,,400    HARTFORD                     AV,,34.0573,-118.2634
241507397,03/06/2024 12:00:00 AM,11/23/2023 12:00:00 AM,1200,15,N Hollywood,1509,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0558 1258 0551 1300,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,7300    SATSUMA                      AV,,34.2035,-118.3671
230914150,09/14/2023 12:00:00 AM,09/14/2023 12:00:00 AM,1800,09,Van Nuys,0906,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,7700    VAN NUYS                     BL,,34.206,-118.4445
230410360,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,0930,04,Hollenbeck,0443,2,763,STALKING,1309 0913 1251 2000 1814 0347,24,F,H,108,PARKING LOT,515,PHYSICAL PRESENCE,AO,Adult Other,763,,,,1600    SAN PABLO                    ST,,34.064,-118.2026
231712960,07/17/2023 12:00:00 AM,07/17/2023 12:00:00 AM,1220,17,Devonshire,1757,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 0202 0209 0930,48,F,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,16800    DEVONSHIRE                   ST,,34.2575,-118.498
231205702,01/27/2023 12:00:00 AM,01/27/2023 12:00:00 AM,1300,12,77th Street,1204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822,33,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,,,,45TH                         ST,VERMONT                      AV,34.0027,-118.2922
230719025,12/29/2023 12:00:00 AM,12/29/2023 12:00:00 AM,0803,07,Wilshire,0765,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,1300 S  LA BREA                      AV,,34.0501,-118.3442
231016111,11/18/2023 12:00:00 AM,11/11/2023 12:00:00 AM,0800,10,West Valley,1039,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0385,84,F,W,101,STREET,,,IC,Invest Cont,331,,,,HASKELL,LEMAY,34.1921,-118.4749
230401401,09/18/2023 12:00:00 AM,09/16/2023 12:00:00 AM,0645,04,Hollenbeck,0407,1,310,BURGLARY,0358 0344 1402,62,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,4500 N  HUNTINGTON DR,,34.0881,-118.1877
230715492,10/06/2023 12:00:00 AM,10/01/2023 12:00:00 AM,1730,07,Wilshire,0721,1,350,"THEFT, PERSON",1202 0344,74,F,H,406,OTHER STORE,,,IC,Invest Cont,350,,,,8500    BEVERLY                      BL,,34.0761,-118.3766
231916922,11/21/2023 12:00:00 AM,11/20/2023 12:00:00 AM,2045,19,Mission,1958,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,23,F,H,101,STREET,,,IC,Invest Cont,331,,,,9800    ROSLYNDALE                   AV,,34.248,-118.4427
230708382,04/11/2023 12:00:00 AM,04/11/2023 12:00:00 AM,1544,07,Wilshire,0743,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1300 1309 0421 1202,70,F,W,110,FREEWAY,511,VERBAL THREAT,IC,Invest Cont,930,,,,10 EAST FWY,10 ESAT FWY,34.0592,-118.3575
230514528,10/10/2023 12:00:00 AM,10/09/2023 12:00:00 AM,1800,05,Harbor,0569,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,213,WAREHOUSE,,,IC,Invest Cont,740,,,,2500    SIGNAL                       ST,,33.7203,-118.2723
230811886,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,2213,08,West LA,0893,1,310,BURGLARY,1822 1307 0344 1402,88,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,2500    TILDEN                       AV,,34.0355,-118.4321
230104583,01/08/2023 12:00:00 AM,01/06/2023 12:00:00 AM,2205,01,Central,0164,1,330,BURGLARY FROM VEHICLE,0329 0344 0352 1300 1307 1609 1822,36,M,B,101,STREET,,,IC,Invest Cont,330,,,,LOS ANGELES,7TH,34.0432,-118.2504
231504147,01/05/2023 12:00:00 AM,01/05/2023 12:00:00 AM,0100,15,N Hollywood,1535,2,624,BATTERY - SIMPLE ASSAULT,1234 0400 1822 0416,41,M,B,207,BAR/COCKTAIL/NIGHTCLUB,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11500    OXNARD                       ST,,34.1794,-118.3822
230408951,05/31/2023 12:00:00 AM,05/31/2023 12:00:00 AM,1625,04,Hollenbeck,0443,2,624,BATTERY - SIMPLE ASSAULT,0444 0913,59,M,W,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1700    ZONAL                        AV,,34.0621,-118.2106
231310916,05/18/2023 12:00:00 AM,05/18/2023 12:00:00 AM,1230,13,Newton,1385,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,900 E  SLAUSON                      AV,,33.9893,-118.2594
230221701,11/28/2023 12:00:00 AM,11/28/2023 12:00:00 AM,2230,02,Rampart,0246,1,210,ROBBERY,1822 0416 0906 0344,41,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,400 S  ALVARADO                     ST,,34.0613,-118.2737
232117180,12/01/2023 12:00:00 AM,11/30/2023 12:00:00 AM,0319,21,Topanga,2139,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,47,F,H,101,STREET,,,IC,Invest Cont,331,,,,7500    WINNETKA                     AV,,34.2059,-118.571
231005792,02/15/2023 12:00:00 AM,01/28/2023 12:00:00 AM,1900,10,West Valley,1024,2,624,BATTERY - SIMPLE ASSAULT,0913 0553 0400 0447 2021 0602,34,M,O,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,,,,18700    HART                         ST,,34.1976,-118.5404
231812060,06/16/2023 12:00:00 AM,06/16/2023 12:00:00 AM,1000,18,Southeast,1881,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 2002 1206 0448 0432,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,700 W  REDONDO BEACH                BL,,33.8926,-118.2874
231014545,10/08/2023 12:00:00 AM,10/07/2023 12:00:00 AM,1400,10,West Valley,1039,2,624,BATTERY - SIMPLE ASSAULT,0446 0400 0554 0416 1258,12,F,H,249,NURSERY/FLOWER SHOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,15700    VANOWEN                      ST,,34.1939,-118.4749
