DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231014309,10/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,0115,10,West Valley,1004,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 1822 0334 0302 1310,19,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,250,,,SATICOY                      ST,CANBY                        AV,34.2084,-118.5347
231406806,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,1040,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,27,F,W,212,TRANSPORTATION FACILITY (AIRPORT),,,AA,Adult Arrest,341,,,,600    WORLD                        WY,,33.9429,-118.403
241704307,01/04/2024 12:00:00 AM,06/01/2023 12:00:00 AM,1630,17,Devonshire,1764,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0352 2028,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,343,,,,9300    TAMPA                        AV,,34.244,-118.5583
231117115,12/21/2023 12:00:00 AM,12/20/2023 12:00:00 AM,1800,11,Northeast,1158,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 W  AVENUE 37,,34.0901,-118.2126
231719599,12/22/2023 12:00:00 AM,12/22/2023 12:00:00 AM,1900,17,Devonshire,1761,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0417 0913 0419 2004,49,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9400    OWENSMOUTH                   AV,,34.2409,-118.6021
231514902,09/15/2023 12:00:00 AM,08/22/2023 12:00:00 AM,1200,15,N Hollywood,1553,2,354,THEFT OF IDENTITY,0923,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700    LAUREL CANYON                BL,,34.1558,-118.3965
231813774,07/22/2023 12:00:00 AM,07/22/2023 12:00:00 AM,0230,18,Southeast,1844,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0444 0429 0416 0432,38,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600 E  111TH                        ST,,33.9348,-118.2652
230604036,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,0330,06,Hollywood,0643,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0444 0913 1814 1501 2038 1206 2002 2001,31,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1700 N  FULLER                       AV,,34.1016,-118.3489
231719814,12/30/2023 12:00:00 AM,12/30/2023 12:00:00 AM,0645,17,Devonshire,1728,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1206 2002 2000 1814 0913 0416 0400,37,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,10800    RATHBURN                     AV,,34.2673,-118.5327
231517183,10/16/2023 12:00:00 AM,10/16/2023 12:00:00 AM,1750,15,N Hollywood,1532,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,77,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,6000    SHADYGLADE                   AV,,34.1794,-118.402
