DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231221871,10/24/2023 12:00:00 AM,10/23/2023 12:00:00 AM,1900,12,77th Street,1248,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6900    MENLO                        AV,,33.9773,-118.2892
231008794,05/05/2023 12:00:00 AM,05/04/2023 12:00:00 AM,1150,10,West Valley,1008,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,0,M,W,710,OTHER PREMISE,,,IC,Invest Cont,740,,,,16300    RAYMER                       ST,,34.2179,-118.4868
231513008,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,1815,15,N Hollywood,1519,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1300 1309 0334,21,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,RUNNYMEDE,LANKERSHIM,34.1909,-118.3654
230709515,05/11/2023 12:00:00 AM,05/11/2023 12:00:00 AM,2015,07,Wilshire,0765,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343,,,,1300 S  LA BREA                      AV,,34.0501,-118.3442
231904829,01/23/2023 12:00:00 AM,01/23/2023 12:00:00 AM,0630,19,Mission,1924,1,330,BURGLARY FROM VEHICLE,0385 0344,47,F,H,101,STREET,,,IC,Invest Cont,330,,,,15000    PADDOCK                      ST,,34.2968,-118.4596
230812475,07/24/2023 12:00:00 AM,07/24/2023 12:00:00 AM,1300,08,West LA,0831,1,761,BRANDISH WEAPON,0334,0,M,O,203,OTHER BUSINESS,106,UNKNOWN FIREARM,IC,Invest Cont,761,,,,12000    WILSHIRE                     BL,,34.0473,-118.4768
231209038,03/25/2023 12:00:00 AM,03/25/2023 12:00:00 AM,1205,12,77th Street,1241,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1202 2021 2000 1814 0913 0444 0429,70,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6300    8TH                          AV,,33.9821,-118.3318
231116875,12/16/2023 12:00:00 AM,12/15/2023 12:00:00 AM,1245,11,Northeast,1143,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,43,F,H,207,BAR/COCKTAIL/NIGHTCLUB,,,IC,Invest Cont,440,,,,2600    HYPERION                     AV,,34.1053,-118.2785
230125022,11/27/2023 12:00:00 AM,11/27/2023 12:00:00 AM,1927,01,Central,0131,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,22,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,100 S  FIGUEROA                     ST,,34.0569,-118.254
230705443,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,0125,07,Wilshire,0765,2,354,THEFT OF IDENTITY,0922 1822,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5000 W  PICO                         BL,,34.0478,-118.3459
