DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
202004215,01/05/2020 12:00:00 AM,01/03/2020 12:00:00 AM,1900,20,Olympic,2036,1,330,BURGLARY FROM VEHICLE,0344,27,M,H,101,STREET,,,IC,Invest Cont,330,,,,600 S  BERENDO                      ST,,34.0608,-118.2941
201709602,05/29/2020 12:00:00 AM,05/16/2020 12:00:00 AM,2100,17,Devonshire,1779,1,210,ROBBERY,0418 0443 1305 0344 0449 1817 0913 1313 0448,26,M,H,102,SIDEWALK,511,VERBAL THREAT,AO,Adult Other,210,,,,9400 N  HASKELL                      AV,,34.241,-118.4763
211405992,02/04/2021 12:00:00 AM,01/04/2020 12:00:00 AM,1300,14,Pacific,1488,2,649,DOCUMENT FORGERY / STOLEN FELONY,1300 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,649,,,,9000    AIRPORT                      BL,,33.9546,-118.3858
201905601,02/04/2020 12:00:00 AM,01/16/2020 12:00:00 AM,2000,19,Mission,1964,2,354,THEFT OF IDENTITY,0377 0930 1822,24,F,H,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,9200    VAN NUYS                     BL,,34.2389,-118.4536
201716712,12/26/2020 12:00:00 AM,12/26/2020 12:00:00 AM,1100,17,Devonshire,1793,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 2000 1814 1906,36,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,956,,,,19200    CHASE                        ST,,34.2246,-118.5513
201711895,08/04/2020 12:00:00 AM,05/25/2020 12:00:00 AM,0200,17,Devonshire,1767,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0401 0913,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,18600    VINCENNES                    ST,,34.2409,-118.5391
201311991,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,0900,13,Newton,1321,2,624,BATTERY - SIMPLE ASSAULT,1822 0369 0416 0319 0446,46,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,23RD                         ST,LOS ANGELES,34.0263,-118.2649
202007264,03/09/2020 12:00:00 AM,03/06/2020 12:00:00 AM,0819,20,Olympic,2027,2,901,VIOLATION OF RESTRAINING ORDER,0913 1803 2038,0,X,X,702,OFFICE BUILDING/OFFICE,,,AA,Adult Arrest,901,,,,3400    WILSHIRE                     BL,,34.0636,-118.296
201709025,05/12/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1520,17,Devonshire,1723,2,624,BATTERY - SIMPLE ASSAULT,2014 1300 1240 0429 0416,24,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,DEVONSHIRE                   ST,LURLINE                      AV,34.2573,-118.5842
201609295,05/21/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1800,16,Foothill,1654,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,12400    MONTAGUE                     ST,,34.2535,-118.4032
201514417,08/26/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1845,15,N Hollywood,1591,2,946,OTHER MISCELLANEOUS CRIME,0321 1302,37,F,H,104,DRIVEWAY,,,IC,Invest Cont,946,,,,4000    ALTA MESA                    DR,,34.1369,-118.4102
201713655,09/25/2020 12:00:00 AM,09/25/2020 12:00:00 AM,1945,17,Devonshire,1752,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,21300    DEVONSHIRE                   ST,,34.2572,-118.5955
201613838,10/12/2020 12:00:00 AM,10/09/2020 12:00:00 AM,2030,16,Foothill,1621,1,210,ROBBERY,0910 0344 0416,45,M,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VAN NUYS,HADDON,34.2612,-118.4288
201409755,04/17/2020 12:00:00 AM,04/12/2020 12:00:00 AM,2300,14,Pacific,1443,1,330,BURGLARY FROM VEHICLE,1300 1606 0344,46,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,800    CRESTMOORE                   PL,,33.9905,-118.4552
201913589,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1500,19,Mission,1988,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202,75,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,13700    BRANFORD                     ST,,34.228,-118.4308
201716162,12/10/2020 12:00:00 AM,12/09/2020 12:00:00 AM,1400,17,Devonshire,1796,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,PARTHENIA                    ST,PETIT                        ST,34.2285,-118.4983
202113379,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2330,21,Topanga,2101,2,624,BATTERY - SIMPLE ASSAULT,0416,27,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,22200    PLUMMER                      ST,,34.2427,-118.6108
201312531,06/20/2020 12:00:00 AM,06/19/2020 12:00:00 AM,0100,13,Newton,1343,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 0302 0334 0450,25,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,MARTIN LUTHER KING JR        BL,CENTRAL                      AV,34.011,-118.2565
202117488,12/27/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1800,21,Topanga,2126,2,624,BATTERY - SIMPLE ASSAULT,0416,56,M,A,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,21200    ROSCOE                       BL,,34.2199,-118.5938
201709024,05/12/2020 12:00:00 AM,05/12/2020 12:00:00 AM,2215,17,Devonshire,1701,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 1300 0356 2002 0448 2000 0913,20,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,19800    RINALDI                      ST,,34.2749,-118.5661
201912462,07/23/2020 12:00:00 AM,07/23/2020 12:00:00 AM,0845,19,Mission,1918,2,886,DISTURBING THE PEACE,0603,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,886,,,,12900    DRONFIELD                    AV,,34.3048,-118.4333
201600518,01/13/2020 12:00:00 AM,01/12/2020 12:00:00 AM,2030,16,Foothill,1687,1,310,BURGLARY,0344 1607 1307,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,7900    VINELAND                     AV,,34.2139,-118.3703
202109444,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,0615,21,Topanga,2155,1,520,VEHICLE - ATTEMPT STOLEN,1307 1402 2024,26,M,W,101,STREET,,,IC,Invest Cont,520,998,,,6100    NEVADA                       AV,,34.1809,-118.609
201406504,02/11/2020 12:00:00 AM,02/07/2020 12:00:00 AM,1700,14,Pacific,1458,2,354,THEFT OF IDENTITY,0377 0931 1822,30,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4400    BERRYMAN                     AV,,34.0002,-118.4134
201907616,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,0940,19,Mission,1952,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,58,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,745,,,,15500    MAYALL                       ST,,34.2537,-118.4697
201416375,08/30/2020 12:00:00 AM,08/30/2020 12:00:00 AM,0608,14,Pacific,1437,1,520,VEHICLE - ATTEMPT STOLEN,1501,79,F,W,101,STREET,,,IC,Invest Cont,520,,,,3500    MILITARY                     AV,,34.0204,-118.4189
201400884,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2220,14,Pacific,1416,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 0408,46,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,12800    STANWOOD                     DR,,34.0116,-118.4497
201819980,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,1750,18,Southeast,1802,1,210,ROBBERY,1300 0334 0344 1822 0302 0416 0417 0419 0431 0216,22,F,H,301,GAS STATION,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,MANCHESTER,FIGUEROA,33.9601,-118.2827
201311658,05/28/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1800,13,Newton,1323,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,51,M,H,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,24TH,CENTRAL,34.0206,-118.2541
201916548,11/04/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1930,19,Mission,1934,1,310,BURGLARY,0344 1402 0321,25,M,H,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,998,,,15500    SAN FERNANDO MISSION         BL,,34.2747,-118.4696
201318162,10/09/2020 12:00:00 AM,10/08/2020 12:00:00 AM,1900,13,Newton,1323,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,43,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745,,,,CENTRAL                      AV,27TH                         ST,34.0183,-118.2552
201612348,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,2100,16,Foothill,1643,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,TELFAIR,GLAMIS,34.2561,-118.4177
201406095,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,1000,14,Pacific,1438,1,210,ROBBERY,0342 0216 0207 1309 0324 1822,0,X,X,202,LIQUOR STORE,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,3500    OVERLAND                     AV,,34.0199,-118.4125
201615847,12/20/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1200,16,Foothill,1606,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11300    OSBORNE                      PL,,34.2761,-118.3794
201605052,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1220,16,Foothill,1602,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0444 0913,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,12600    VAN NUYS                     BL,,34.2816,-118.4073
201505091,01/23/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1900,15,N Hollywood,1517,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385,24,F,H,101,STREET,,,IC,Invest Cont,331,,,,6600    ELMER                        AV,,34.1903,-118.3768
201813778,07/10/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1900,18,Southeast,1862,1,310,BURGLARY,1822 0344 0352,50,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,11700 S  MAIN                         ST,,33.9269,-118.2739
202018681,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,0800,20,Olympic,2019,1,310,BURGLARY,1822 0329 0358,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,3600    BEVERLY                      BL,,34.0753,-118.287
201421804,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,2230,14,Pacific,1437,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,40,F,X,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,3700 S  BENTLEY                      AV,,34.0154,-118.4171
201514311,08/24/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1200,15,N Hollywood,1516,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,41,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6700    CAMELLIA                     AV,,34.1922,-118.3823
201504543,01/13/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1200,15,N Hollywood,1502,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0552,17,F,O,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,7600    BELLAIRE                     AV,,34.2087,-118.4101
201608761,05/02/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1800,16,Foothill,1693,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,7500    WHITSETT                     AV,,34.2121,-118.4021
210504153,01/04/2021 12:00:00 AM,12/28/2020 12:00:00 AM,1200,05,Harbor,0581,1,251,SHOTS FIRED AT INHABITED DWELLING,1100 1822 1300 0329,55,M,H,122,"VEHICLE, PASSENGER/TRUCK",106,UNKNOWN FIREARM,IC,Invest Cont,251,,,,1900    MARINA                       DR,,33.7279,-118.3134
201608850,05/07/2020 12:00:00 AM,05/06/2020 12:00:00 AM,1100,16,Foothill,1663,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,52,M,H,101,STREET,,,IC,Invest Cont,420,,,,9100    TELFAIR                      AV,,34.2348,-118.395
210705146,12/01/2020 12:00:00 AM,11/30/2020 12:00:00 AM,2100,07,Wilshire,0713,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 0344 0385,68,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,400 N  SIERRA BONITA                AV,,34.0782,-118.3543
201805554,01/29/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1030,18,Southeast,1823,2,624,BATTERY - SIMPLE ASSAULT,1202 0913 0444 0416,73,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,400 E  CENTURY                      BL,,33.9456,-118.2673
201910567,06/05/2020 12:00:00 AM,06/04/2020 12:00:00 AM,1900,19,Mission,1962,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9800 N  SEPULVEDA                    BL,,34.2482,-118.4675
202007875,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,1520,20,Olympic,2027,2,624,BATTERY - SIMPLE ASSAULT,1822 0446 0416 0209,20,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VERMONT,WILSHIRE,34.0618,-118.2916
202111323,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1630,21,Topanga,2143,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 2004,56,M,W,406,OTHER STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,22900    VICTORY                      BL,,34.1865,-118.6256
202108310,04/16/2020 12:00:00 AM,04/15/2020 12:00:00 AM,2355,21,Topanga,2149,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,39,M,H,101,STREET,,,IC,Invest Cont,420,,,,19800    VANOWEN                      ST,,34.1938,-118.5646
201700628,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,0200,17,Devonshire,1777,1,210,ROBBERY,1822 1402 0416 0355 0417 0429 1206 2002 2024 0344,35,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,998,,,NORDHOFF,WOODLEY,34.2357,-118.4851
