DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220706143,02/26/2022 12:00:00 AM,02/26/2022 12:00:00 AM,0520,07,Wilshire,0764,2,624,BATTERY - SIMPLE ASSAULT,0416 0400,33,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,CARMONA                      AV,VENICE                       BL,34.0439,-118.3598
221705329,02/05/2022 12:00:00 AM,02/04/2022 12:00:00 AM,1430,17,Devonshire,1764,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,9300    TAMPA                        AV,,34.244,-118.5583
220506312,03/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,1623,05,Harbor,0557,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0104 2004,0,X,X,403,DRUG STORE,,,IC,Invest Cont,440,,,,500 S  GAFFEY                       ST,,33.7397,-118.2923
221321705,11/30/2022 12:00:00 AM,11/30/2022 12:00:00 AM,2328,13,Newton,1313,1,310,BURGLARY,0339 1602 0344 1607,0,M,W,254,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),,,IC,Invest Cont,310,,,,900 E  14TH                         ST,,34.0305,-118.251
221216175,07/20/2022 12:00:00 AM,07/20/2022 12:00:00 AM,1900,12,77th Street,1207,2,624,BATTERY - SIMPLE ASSAULT,0416 0319 0446 0603 0913 0400,65,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4600    WESLEY                       AV,,34.0016,-118.2878
220606825,03/02/2022 12:00:00 AM,03/02/2022 12:00:00 AM,0300,06,Hollywood,0638,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 1814 0416,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5500    HOLLYWOOD                    BL,,34.1038,-118.3151
221812222,05/29/2022 12:00:00 AM,05/29/2022 12:00:00 AM,1145,18,Southeast,1849,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0602 0360 0416 0400,48,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,2100 E  111TH                        ST,,33.9343,-118.2348
220818368,12/19/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1100,08,West LA,0849,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1822 0344,60,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,1200 S  HOLT                         AV,,34.0553,-118.3784
221108658,05/03/2022 12:00:00 AM,05/02/2022 12:00:00 AM,0016,11,Northeast,1124,2,354,THEFT OF IDENTITY,0922 1822,33,F,H,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,3300    ANDRITA                      ST,,34.119,-118.2422
221109802,05/30/2022 12:00:00 AM,05/29/2022 12:00:00 AM,2355,11,Northeast,1149,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 2002 1206 1814 0319 0913,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,5100    MARMION                      WY,,34.1067,-118.2016
221211682,05/12/2022 12:00:00 AM,05/12/2022 12:00:00 AM,2030,12,77th Street,1255,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,1100 W  FLORENCE                     AV,,33.9746,-118.2947
220221077,12/02/2022 12:00:00 AM,12/02/2022 12:00:00 AM,1950,02,Rampart,0233,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1814 0400 0444,44,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 S  LA FAYETTE PARK              PL,,34.0693,-118.2792
221214978,06/30/2022 12:00:00 AM,06/30/2022 12:00:00 AM,0845,12,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0421 1309 2021,36,M,B,501,SINGLE FAMILY DWELLING,106,UNKNOWN FIREARM,AO,Adult Other,230,,,,800 W  73RD                         ST,,33.9736,-118.2871
222106422,03/05/2022 12:00:00 AM,03/05/2022 12:00:00 AM,1430,21,Topanga,2158,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 0913 0443,62,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,21300    ERWIN                        ST,,34.1828,-118.5959
221113089,08/24/2022 12:00:00 AM,08/24/2022 12:00:00 AM,2200,11,Northeast,1184,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,1900    AVON                         ST,,34.0852,-118.2495
220913528,09/07/2022 12:00:00 AM,09/06/2022 12:00:00 AM,2210,09,Van Nuys,0923,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 1822 1420 1281 0345 2004 1218 0910,25,M,H,801,MTA BUS,102,HAND GUN,AA,Adult Arrest,230,,,,VICTORY                      BL,VAN NUYS                     BL,34.1867,-118.4487
