DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
212013024,08/15/2021 12:00:00 AM,08/14/2021 12:00:00 AM,2200,20,Olympic,2017,1,210,ROBBERY,0913 0448 0344 1309 0444 2000,39,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3RD                          ST,CATALINA                     ST,34.0691,-118.2954
211906822,03/22/2021 12:00:00 AM,03/22/2021 12:00:00 AM,0630,19,Mission,1994,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14500    LANARK                       ST,,34.2184,-118.4547
220804477,12/18/2021 12:00:00 AM,12/17/2021 12:00:00 AM,1100,08,West LA,0838,2,354,THEFT OF IDENTITY,0100 1822,22,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600    LANDFAIR                     AV,,34.0673,-118.4498
210316359,09/24/2021 12:00:00 AM,09/24/2021 12:00:00 AM,0020,03,Southwest,0397,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0446,31,M,B,702,OFFICE BUILDING/OFFICE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1000 W  VERNON                       AV,,34.0073,-118.298
211315922,09/15/2021 12:00:00 AM,09/13/2021 12:00:00 AM,2150,13,Newton,1365,1,330,BURGLARY FROM VEHICLE,0344 1307,25,F,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,330,,,,5200    LATHAM                       ST,,33.9957,-118.2514
210312128,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1900,03,Southwest,0355,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0913 2000 1309 0416 1206 1821 1241,39,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1900 W  35TH                         ST,,34.0246,-118.3138
210714980,10/29/2021 12:00:00 AM,10/28/2021 12:00:00 AM,0840,07,Wilshire,0743,1,330,BURGLARY FROM VEHICLE,0344 0329,26,F,B,754,MUSEUM,,,IC,Invest Cont,330,,,,6000    WILSHIRE                     BL,,34.0627,-118.3593
212013847,09/02/2021 12:00:00 AM,08/28/2021 12:00:00 AM,0200,20,Olympic,2029,2,354,THEFT OF IDENTITY,1822 0100 0930,23,M,W,202,LIQUOR STORE,,,IC,Invest Cont,354,,,,2900 W  6TH                          ST,,34.0637,-118.2852
210407877,04/22/2021 12:00:00 AM,04/21/2021 12:00:00 AM,1900,04,Hollenbeck,0416,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000    MONTECITO                    DR,,34.088,-118.1998
210705501,02/03/2021 12:00:00 AM,02/02/2021 12:00:00 AM,1000,07,Wilshire,0737,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1605 0917,50,F,W,103,ALLEY,,,IC,Invest Cont,420,,,,LA BREA,6TH,34.0649,-118.344
