DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220915878,11/07/2022 12:00:00 AM,11/06/2022 12:00:00 AM,0730,09,Van Nuys,0939,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,22,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,13200    AETNA                        ST,,34.1803,-118.4204
221519025,12/27/2022 12:00:00 AM,12/21/2022 12:00:00 AM,2359,15,N Hollywood,1595,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,84,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,3900    BIG OAK                      DR,,34.1389,-118.3841
220214756,08/15/2022 12:00:00 AM,08/12/2022 12:00:00 AM,1200,02,Rampart,0249,1,310,BURGLARY,1601 1822 0342,24,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1000    WILSHIRE                     BL,,34.0514,-118.2613
221813750,07/05/2022 12:00:00 AM,07/05/2022 12:00:00 AM,0325,18,Southeast,1829,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,2200 E  CENTURY                      BL,,33.9465,-118.2332
221010730,06/21/2022 12:00:00 AM,06/21/2022 12:00:00 AM,2124,10,West Valley,1089,1,320,"BURGLARY, ATTEMPTED",1822 0216 0209 0206 1420 1414,76,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,320,,,,15600    WOODVALE                     RD,,34.1529,-118.4749
221115715,10/31/2022 12:00:00 AM,10/30/2022 12:00:00 AM,2240,11,Northeast,1132,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 0913 1814 0421,44,F,H,122,"VEHICLE, PASSENGER/TRUCK",511,VERBAL THREAT,AO,Adult Other,930,,,,3000    RIVERSIDE                    DR,,34.1119,-118.2664
220706911,03/18/2022 12:00:00 AM,03/12/2022 12:00:00 AM,2025,07,Wilshire,0765,2,354,THEFT OF IDENTITY,0922 1822 0100,41,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1200 S  ORANGE                       DR,,34.0534,-118.345
221510645,06/05/2022 12:00:00 AM,06/01/2022 12:00:00 AM,1000,15,N Hollywood,1511,2,354,THEFT OF IDENTITY,0377,34,M,B,101,STREET,,,IC,Invest Cont,354,,,,13100    RAYMER                       ST,,34.2054,-118.4182
220620660,12/27/2022 12:00:00 AM,04/03/2022 12:00:00 AM,1300,06,Hollywood,0647,2,354,THEFT OF IDENTITY,1202 0377 0344 1822 1501 0928,63,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6200    HOLLYWOOD                    BL,,34.1016,-118.3246
220904653,01/19/2022 12:00:00 AM,01/19/2022 12:00:00 AM,1400,09,Van Nuys,0974,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 0446,60,F,O,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4400    VAN NUYS                     BL,,34.1509,-118.4487
220816829,11/10/2022 12:00:00 AM,09/01/2022 12:00:00 AM,1200,08,West LA,0899,2,624,BATTERY - SIMPLE ASSAULT,1501,66,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3200    FAY                          AV,,34.0325,-118.3811
221909487,05/14/2022 12:00:00 AM,05/13/2022 12:00:00 AM,0715,19,Mission,1921,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,40,F,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,12700    EL DORADO                    AV,,34.3008,-118.4647
220710160,06/07/2022 12:00:00 AM,06/07/2022 12:00:00 AM,1205,07,Wilshire,0785,2,662,"BUNCO, GRAND THEFT",0701,47,F,H,301,GAS STATION,,,IC,Invest Cont,662,,,,2000 S  HARCOURT                     AV,,34.0382,-118.3431
221100514,01/09/2022 12:00:00 AM,01/09/2022 12:00:00 AM,1605,11,Northeast,1151,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1402 0334 0443 1266,35,M,W,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,998,,,1300    L RON HUBBARD                WY,,34.0955,-118.294
220505351,02/04/2022 12:00:00 AM,02/04/2022 12:00:00 AM,1145,05,Harbor,0541,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,39,F,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,1000 N  WESTERN                      AV,,33.7522,-118.3089
220117492,08/03/2022 12:00:00 AM,08/03/2022 12:00:00 AM,0020,01,Central,0118,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",1307 1822 0329,42,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,410,,,,LEROY                        ST,MAGDALENA                    ST,34.0643,-118.2289
221908645,04/24/2022 12:00:00 AM,04/22/2022 12:00:00 AM,0100,19,Mission,1983,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,54,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,8500    COLUMBUS                     AV,,34.2246,-118.4654
221906428,03/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,1200,19,Mission,1972,2,664,"BUNCO, PETTY THEFT",0800 0344 0121,32,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664,,,,8900    COLUMBUS                     AV,,34.2319,-118.4654
220306178,02/16/2022 12:00:00 AM,02/16/2022 12:00:00 AM,1330,03,Southwest,0359,2,624,BATTERY - SIMPLE ASSAULT,0360 0400 1257 0342 0602,3,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,39TH                         ST,FIGUEROA                     ST,34.014,-118.2828
220315003,08/11/2022 12:00:00 AM,06/09/2022 12:00:00 AM,0800,03,Southwest,0328,1,310,BURGLARY,1251 0344 1822 1601,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,3000 S  HOOVER                       ST,,34.0274,-118.284
