DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220910017,06/06/2022 12:00:00 AM,06/05/2022 12:00:00 AM,2000,09,Van Nuys,0901,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,ORION,VANOWEN,34.2085,-118.4698
220808172,04/13/2022 12:00:00 AM,04/13/2022 12:00:00 AM,0045,08,West LA,0892,1,310,BURGLARY,1822 0344 0314,24,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,310,,,,2400    FEDERAL                      AV,,34.0325,-118.444
221714305,09/30/2022 12:00:00 AM,09/30/2022 12:00:00 AM,1400,17,Devonshire,1772,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 1202 0913 0602 0360,63,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,19800    MARILLA                      ST,,34.2476,-118.5649
231507374,03/20/2023 12:00:00 AM,12/17/2022 12:00:00 AM,1017,15,N Hollywood,1513,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,62,F,W,101,STREET,,,IC,Invest Cont,440,,,,6700    WHITSETT                     AV,,34.1921,-118.4052
220508802,05/04/2022 12:00:00 AM,05/04/2022 12:00:00 AM,1452,05,Harbor,0541,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 1236,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,900 N  WESTERN                      AV,,33.7501,-118.3092
230604492,01/13/2023 12:00:00 AM,12/31/2022 12:00:00 AM,1200,06,Hollywood,0645,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,1300 N  HIGHLAND                     AV,,34.1006,-118.3417
220505491,02/02/2022 12:00:00 AM,02/02/2022 12:00:00 AM,0015,05,Harbor,0511,2,354,THEFT OF IDENTITY,0100,35,F,W,101,STREET,,,IC,Invest Cont,354,,,,1400    253RD                        ST,,33.7947,-118.3025
221117685,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,0030,11,Northeast,1132,2,890,FAILURE TO YIELD,,0,M,H,101,STREET,,,AA,Adult Arrest,890,,,,RIVERSIDE,LOS FELIZ,34.1141,-118.2755
221607044,04/05/2022 12:00:00 AM,04/03/2022 12:00:00 AM,1700,16,Foothill,1689,1,310,BURGLARY,1822 0344,0,M,O,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,10800    CANTARA                      ST,,34.2226,-118.3713
220511655,07/22/2022 12:00:00 AM,07/22/2022 12:00:00 AM,1540,05,Harbor,0567,2,901,VIOLATION OF RESTRAINING ORDER,0913 1814 2000 2004,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,200 W  15TH                         ST,,33.7306,-118.2814
222105635,02/14/2022 12:00:00 AM,02/07/2022 12:00:00 AM,1400,21,Topanga,2175,1,330,BURGLARY FROM VEHICLE,0344 0352 1602,38,M,X,101,STREET,,,IC,Invest Cont,330,,,,5600    FARRALONE                    AV,,34.172,-118.6102
220312503,06/19/2022 12:00:00 AM,06/19/2022 12:00:00 AM,0250,03,Southwest,0311,1,761,BRANDISH WEAPON,0334 1300 1309 1822,37,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,761,,,,5500    HOMESIDE                     AV,,34.0279,-118.3644
220315114,08/14/2022 12:00:00 AM,08/10/2022 12:00:00 AM,1930,03,Southwest,0357,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1251 0377,20,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,341,,,,1200 W  35TH                         ST,,34.0242,-118.2944
231508318,04/14/2023 12:00:00 AM,08/01/2022 12:00:00 AM,0800,15,N Hollywood,1555,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,39,F,A,507,CONDOMINIUM/TOWNHOUSE,,,AO,Adult Other,740,,,,11300    HUSTON                       ST,,34.1599,-118.3774
221517083,11/05/2022 12:00:00 AM,11/05/2022 12:00:00 AM,0920,15,N Hollywood,1545,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,29,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,956,,,,11700    MAGNOLIA                     BL,,34.1649,-118.3878
222013088,08/06/2022 12:00:00 AM,08/06/2022 12:00:00 AM,1630,20,Olympic,2004,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0411 0416,45,M,W,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,4400    BEVERLY                      BL,,34.0799,-118.3068
221110645,06/21/2022 12:00:00 AM,06/16/2022 12:00:00 AM,0930,11,Northeast,1135,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,50,M,F,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,3600    VERDUGO                      RD,,34.116,-118.2339
220716033,11/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,1900,07,Wilshire,0762,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0913 0416 0444,24,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5800    SATURN                       ST,,34.0514,-118.3753
220517022,12/14/2022 12:00:00 AM,12/14/2022 12:00:00 AM,1035,05,Harbor,0513,2,624,BATTERY - SIMPLE ASSAULT,1202 0342 0416 0446 1822 1701 0448,69,M,O,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 W  PACIFIC COAST                HY,,33.7907,-118.2956
221317754,09/15/2022 12:00:00 AM,08/12/2022 12:00:00 AM,1200,13,Newton,1362,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 0344,65,F,O,750,CYBERSPACE,,,IC,Invest Cont,341,,,,4700 S  MAIN                         ST,,34.001,-118.274
220126930,12/23/2022 12:00:00 AM,12/12/2022 12:00:00 AM,1100,01,Central,0153,2,946,OTHER MISCELLANEOUS CRIME,0921 2055 1514 0913 0361 0603 0340,63,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,200 W  6TH                          ST,,34.046,-118.251
222008831,04/20/2022 12:00:00 AM,04/20/2022 12:00:00 AM,1148,20,Olympic,2023,1,441,THEFT PLAIN - ATTEMPT,1822,0,X,X,402,MARKET,,,IC,Invest Cont,441,,,,400 S  WESTERN                      AV,,34.0671,-118.3091
