DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231712750,06/14/2023 12:00:00 AM,06/14/2023 12:00:00 AM,0001,17,Devonshire,1701,2,888,TRESPASSING,1606 1300,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,20600    HUMMING BIRD                 CT,,34.2866,-118.5754
231708548,04/22/2023 12:00:00 AM,04/22/2023 12:00:00 AM,1615,17,Devonshire,1737,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0422 1822 0443,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,16600    SAN FERNANDO MISSION         BL,,34.272,-118.4934
231701256,09/30/2023 12:00:00 AM,09/30/2023 12:00:00 AM,0830,17,Devonshire,1794,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0431 1402 1202 2021 1817,73,M,H,501,SINGLE FAMILY DWELLING,512,MACE/PEPPER SPRAY,AO,Adult Other,230,998,,,8500    NESTLE                       AV,,34.2246,-118.5307
231817093,09/28/2023 12:00:00 AM,09/23/2023 12:00:00 AM,2330,18,Southeast,1822,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0417 0416 1814,25,F,B,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,MAIN                         ST,CENTURY                      BL,33.9456,-118.2739
230908290,04/17/2023 12:00:00 AM,04/17/2023 12:00:00 AM,1225,09,Van Nuys,0914,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,43,M,O,401,MINI-MART,,,IC,Invest Cont,442,,,,HARTLAND                     ST,VAN NUYS                     BL,34.1952,-118.4487
231206085,02/02/2023 12:00:00 AM,02/02/2023 12:00:00 AM,0123,12,77th Street,1269,2,354,THEFT OF IDENTITY,0100 0922 1822,37,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 E  82ND                         ST,,33.9646,-118.2673
231017000,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0545,10,West Valley,1025,1,310,BURGLARY,0206 1822 0329 0358 0344,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,18300    VANOWEN                      ST,,34.1975,-118.5273
230309378,04/14/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1730,03,Southwest,0335,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 1822 1300 0344 0385,38,F,W,101,STREET,,,IC,Invest Cont,331,,,,3000    4TH                          AV,,34.0274,-118.3212
231421550,12/10/2023 12:00:00 AM,09/19/2023 12:00:00 AM,0320,14,Pacific,1428,1,330,BURGLARY FROM VEHICLE,0344 1609,53,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,10700    LAWLER                       ST,,34.0253,-118.4121
231420673,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,0107,14,Pacific,1455,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0903 2055 1519 1913,35,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,956,,,,12500    BRADDOCK                     DR,,33.9884,-118.4205
230108616,03/14/2023 12:00:00 AM,03/14/2023 12:00:00 AM,1500,01,Central,0158,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0603 0361 0913,52,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,500    CERES                        AV,,34.0414,-118.2399
230309394,04/14/2023 12:00:00 AM,04/14/2023 12:00:00 AM,0900,03,Southwest,0312,1,520,VEHICLE - ATTEMPT STOLEN,0329 1822,21,M,H,101,STREET,,,IC,Invest Cont,520,,,,5200    BLACKWELDER                  ST,,34.0269,-118.3575
231304140,01/03/2023 12:00:00 AM,01/02/2023 12:00:00 AM,0001,13,Newton,1372,2,354,THEFT OF IDENTITY,0922,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 E  54TH                         ST,,33.9933,-118.274
230709792,05/18/2023 12:00:00 AM,05/18/2023 12:00:00 AM,0830,07,Wilshire,0776,2,900,VIOLATION OF COURT ORDER,2038 0913,38,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,4700    ST CHARLES                   PL,,34.0454,-118.3393
230808324,04/15/2023 12:00:00 AM,04/15/2023 12:00:00 AM,1400,08,West LA,0857,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0344 0361,81,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1500 S  BEVERLY                      DR,,34.0524,-118.3954
230124763,11/24/2023 12:00:00 AM,11/23/2023 12:00:00 AM,2300,01,Central,0151,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0910 0344 2034,44,M,B,124,BUS STOP,,,IC,Invest Cont,341,,,,7TH,FIGUEROA,34.0496,-118.2603
231418512,10/05/2023 12:00:00 AM,10/05/2023 12:00:00 AM,1500,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,37,M,O,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,300    WORLD                        WY,,33.9455,-118.4001
230105026,01/16/2023 12:00:00 AM,01/15/2023 12:00:00 AM,1900,01,Central,0153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1609 1822 0329,53,M,H,602,BANK,,,IC,Invest Cont,740,,,,500 S  HILL                         ST,,34.0488,-118.2518
231010188,06/10/2023 12:00:00 AM,04/26/2023 12:00:00 AM,1200,10,West Valley,1001,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 0361 1912 0422,45,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,19300    CANTARA                      ST,,34.2195,-118.5547
231212971,05/25/2023 12:00:00 AM,05/25/2023 12:00:00 AM,1235,12,77th Street,1213,1,350,"THEFT, PERSON",1300 0344 1822,32,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,WESTERN                      AV,80TH                         ST,33.9921,-118.3108
231514862,09/15/2023 12:00:00 AM,09/14/2023 12:00:00 AM,1530,15,N Hollywood,1557,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,44,M,W,157,"VEHICLE STORAGE LOT (CARS, TRUCKS, RV'S, BOATS, TRAILERS, ETC.)",,,IC,Invest Cont,740,,,,5000    WILLOW CREST                 AV,,34.1613,-118.3627
231220322,09/27/2023 12:00:00 AM,09/27/2023 12:00:00 AM,1415,12,77th Street,1259,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,800 E  78TH                         ST,,33.9685,-118.2608
230508809,05/15/2023 12:00:00 AM,05/12/2023 12:00:00 AM,1030,05,Harbor,0558,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,48,F,H,129,"TERMINAL, OTHER THAN MTA",,,IC,Invest Cont,440,,,,00    BERTH,,33.7489,-118.2798
230513252,09/07/2023 12:00:00 AM,09/07/2023 12:00:00 AM,1720,05,Harbor,0584,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1822 1309 0917,39,M,H,501,SINGLE FAMILY DWELLING,102,HAND GUN,IC,Invest Cont,230,,,,3600 S  EMILY                        ST,,33.7144,-118.301
231113905,09/27/2023 12:00:00 AM,09/08/2023 12:00:00 AM,1900,11,Northeast,1177,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,32,M,H,102,SIDEWALK,,,IC,Invest Cont,740,,,,2700    PEPPER                       AV,,34.0901,-118.2248
231811242,05/30/2023 12:00:00 AM,05/30/2023 12:00:00 AM,0100,18,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0411 0400 1802 1266,37,F,B,101,STREET,207,OTHER KNIFE,IC,Invest Cont,230,,,,MAIN                         ST,COLDEN,33.9492,-118.2739
230404993,01/31/2023 12:00:00 AM,01/29/2023 12:00:00 AM,0400,04,Hollenbeck,0473,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,36,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,600 S  ST LOUIS                     ST,,34.0391,-118.2174
