DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231204745,01/10/2023 12:00:00 AM,01/10/2023 12:00:00 AM,1203,12,77th Street,1241,2,354,THEFT OF IDENTITY,0100,53,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6400    WEST                         BL,,33.9818,-118.3352
231917227,11/29/2023 12:00:00 AM,11/26/2023 12:00:00 AM,1700,19,Mission,1983,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,30,F,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SEPULVEDA                    BL,PARTHENIA                    ST,34.2283,-118.4677
240605103,01/12/2024 12:00:00 AM,12/31/2023 12:00:00 AM,2300,06,Hollywood,0638,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1822 0344,76,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,1700    GARFIELD                     PL,,34.1017,-118.3107
230219075,10/13/2023 12:00:00 AM,10/12/2023 12:00:00 AM,1600,02,Rampart,0251,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 S  LA FAYETTE PARK              PL,,34.0628,-118.2823
231405191,01/30/2023 12:00:00 AM,01/17/2023 12:00:00 AM,1200,14,Pacific,1443,2,354,THEFT OF IDENTITY,0377 1822 0923,67,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2400    GLENCOE                      AV,,33.9967,-118.4473
230913292,08/23/2023 12:00:00 AM,08/21/2023 12:00:00 AM,2154,09,Van Nuys,0935,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1906 1912 1814 0432,37,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,14100    SYLVAN                       ST,,34.1847,-118.44
230212401,06/05/2023 12:00:00 AM,06/05/2023 12:00:00 AM,1915,02,Rampart,0285,1,320,"BURGLARY, ATTEMPTED",1822 1601,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,,,,1800 W  12TH                         ST,,34.0473,-118.2784
231819895,11/26/2023 12:00:00 AM,11/26/2023 12:00:00 AM,0830,18,Southeast,1823,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1300 2000 1814 0913 2021 0400 0432,52,F,B,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 E  CENTURY                      BL,,33.9456,-118.2717
232007717,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,0100,20,Olympic,2055,2,624,BATTERY - SIMPLE ASSAULT,0400 0448 0419 0416 0445 0913,52,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,3100    SAN MARINO                   ST,,34.0545,-118.2975
231713328,07/28/2023 12:00:00 AM,07/27/2023 12:00:00 AM,1900,17,Devonshire,1785,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1300 2000 0416 0913 1813,30,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,8900    ETIWANDA                     AV,,34.2319,-118.5317
