DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220219684,11/03/2022 12:00:00 AM,11/03/2022 12:00:00 AM,1020,02,Rampart,0238,2,946,OTHER MISCELLANEOUS CRIME,1822 0514 0528 0529,52,F,H,710,OTHER PREMISE,,,IC,Invest Cont,946,,,,1300 W  TEMPLE                       ST,,34.0667,-118.2546
221222825,11/02/2022 12:00:00 AM,11/02/2022 12:00:00 AM,1730,12,77th Street,1267,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0448 0429 0416,19,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,8500 S  BROADWAY,,33.9622,-118.285
221016798,11/22/2022 12:00:00 AM,11/22/2022 12:00:00 AM,1430,10,West Valley,1015,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,18200    SHERMAN                      WY,,34.2012,-118.5296
220617366,10/11/2022 12:00:00 AM,10/11/2022 12:00:00 AM,0001,06,Hollywood,0627,1,310,BURGLARY,1822 0344 1606,48,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,2400 N  BEACHWOOD                    DR,,34.1133,-118.3215
230404092,12/20/2022 12:00:00 AM,12/18/2022 12:00:00 AM,2030,04,Hollenbeck,0487,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0400 0913 1258 0522 1309,6,F,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,1100    ROSALIND                     AV,,34.0272,-118.2118
221307987,03/15/2022 12:00:00 AM,03/15/2022 12:00:00 AM,1225,13,Newton,1365,1,210,ROBBERY,1202 0202 1309 1026 0400 0346 1822 0448 0342 0344,68,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4800    HOOPER                       AV,,34.0002,-118.2521
220615719,07/14/2022 12:00:00 AM,05/05/2022 12:00:00 AM,1830,06,Hollywood,0636,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344 0913 1803,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,1800    CHEROKEE                     AV,,34.1032,-118.3348
221610418,07/14/2022 12:00:00 AM,07/13/2022 12:00:00 AM,2335,16,Foothill,1608,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,47,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,10300    FOOTHILL                     BL,,34.2777,-118.3496
220814436,09/12/2022 12:00:00 AM,07/29/2022 12:00:00 AM,0800,08,West LA,0824,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,0,X,X,118,CONSTRUCTION SITE,,,IC,Invest Cont,440,,,,14100    RUSTIC                       LN,,34.0496,-118.5105
231207794,03/01/2023 12:00:00 AM,08/09/2022 12:00:00 AM,1100,12,77th Street,1203,1,761,BRANDISH WEAPON,0334 2000 1813 0421,31,M,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,930,,,1500 W  47TH                         ST,,34.001,-118.3057
221815893,08/17/2022 12:00:00 AM,08/05/2022 12:00:00 AM,0823,18,Southeast,1836,2,354,THEFT OF IDENTITY,0100 1822 0930,53,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10700 S  CENTRAL                      AV,,33.9388,-118.2542
221905690,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,1023,19,Mission,1902,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0913 0603,39,M,H,104,DRIVEWAY,307,VEHICLE,IC,Invest Cont,230,,,,14400    FOOTHILL                     BL,,34.3209,-118.4477
220805603,02/10/2022 12:00:00 AM,02/10/2022 12:00:00 AM,0445,08,West LA,0882,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1218,50,M,H,101,STREET,,,IC,Invest Cont,745,,,,1900    BELOIT                       AV,,34.0431,-118.444
220213195,07/12/2022 12:00:00 AM,07/08/2022 12:00:00 AM,1202,02,Rampart,0245,2,354,THEFT OF IDENTITY,0100 0922,32,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2400 W  6TH                          ST,,34.0612,-118.2785
220111484,05/02/2022 12:00:00 AM,05/02/2022 12:00:00 AM,0700,01,Central,0101,2,624,BATTERY - SIMPLE ASSAULT,0444 0400 0561 0913 0602,51,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1200    INNES                        AV,,34.0717,-118.2493
221515048,09/19/2022 12:00:00 AM,08/21/2022 12:00:00 AM,1200,15,N Hollywood,1555,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11000    CAMARILLO                    ST,,34.1577,-118.3705
221612040,09/03/2022 12:00:00 AM,09/02/2022 12:00:00 AM,2030,16,Foothill,1657,2,624,BATTERY - SIMPLE ASSAULT,0416 0446,48,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10100    MOUNTAIR                     AV,,34.2523,-118.2932
220909925,06/04/2022 12:00:00 AM,06/03/2022 12:00:00 AM,2200,09,Van Nuys,0969,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5000    COLDWATER CANYON             AV,,34.1613,-118.4138
221506427,02/13/2022 12:00:00 AM,02/12/2022 12:00:00 AM,2130,15,N Hollywood,1546,1,330,BURGLARY FROM VEHICLE,,25,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,11400    RIVERSIDE                    DR,,34.1629,-118.3848
221500952,07/29/2022 12:00:00 AM,07/29/2022 12:00:00 AM,2300,15,N Hollywood,1557,1,210,ROBBERY,0344 0352 1402 0355 1414 1822 0432,19,M,W,102,SIDEWALK,113,SIMULATED GUN,AA,Adult Arrest,210,998,,,PEACH GROVE,BELLFLOWER,34.1594,-118.3657
232104494,01/14/2023 12:00:00 AM,12/20/2022 12:00:00 AM,1130,21,Topanga,2144,2,354,THEFT OF IDENTITY,0930,30,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6500    SHOUP                        AV,,34.1885,-118.619
221112892,08/19/2022 12:00:00 AM,08/12/2022 12:00:00 AM,0630,11,Northeast,1181,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 0603 1405,77,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,956,,,,2500    ELSINORE                     ST,,34.0805,-118.2685
221815855,08/16/2022 12:00:00 AM,08/15/2022 12:00:00 AM,2300,18,Southeast,1844,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1100 1300 0430 1251 1259 1822,16,M,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,AVALON                       BL,108TH                        ST,33.9383,-118.2652
220506206,02/23/2022 12:00:00 AM,02/22/2022 12:00:00 AM,1735,05,Harbor,0565,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,500 W  8TH                          ST,,33.737,-118.2879
220607864,03/20/2022 12:00:00 AM,03/20/2022 12:00:00 AM,1500,06,Hollywood,0645,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0601 1501,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,6800    HOLLYWOOD                    BL,,34.1016,-118.3387
220215938,09/06/2022 12:00:00 AM,09/06/2022 12:00:00 AM,0300,02,Rampart,0215,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 2000 0913 1814 0416,51,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,ROBINSON,TEMPLE,34.0762,-118.2818
221105842,02/20/2022 12:00:00 AM,02/19/2022 12:00:00 AM,2040,11,Northeast,1101,2,900,VIOLATION OF COURT ORDER,2038 1501 2004,18,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,WATERLOO,SUNSET,34.1374,-118.2941
