DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
241511727,07/02/2024 12:00:00 AM,06/14/2024 12:00:00 AM,2229,15,N Hollywood,1541,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1420 0345,53,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,5200    BEEMAN                       AV,,34.1649,-118.4074
242012350,10/08/2024 12:00:00 AM,10/07/2024 12:00:00 AM,2300,20,Olympic,2001,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 0344,30,M,H,101,STREET,,,IC,Invest Cont,331,,,,500 N  WINDSOR                      BL,,34.079,-118.3196
240712089,10/14/2024 12:00:00 AM,10/11/2024 12:00:00 AM,1646,07,Wilshire,0722,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325,23,X,X,417,THE BEVERLY CONNECTION,,,IC,Invest Cont,343,,,,8400    BEVERLY                      BL,,34.0761,-118.3732
240612757,10/18/2024 12:00:00 AM,10/08/2024 12:00:00 AM,1200,06,Hollywood,0669,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300 1501,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,331,,,,5200    LEXINGTON                    AV,,34.0933,-118.3025
241805333,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2000,18,Southeast,1801,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8900 S  FIGUEROA                     ST,,33.9555,-118.2871
240106574,02/05/2024 12:00:00 AM,02/04/2024 12:00:00 AM,1600,01,Central,0192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 S  HOPE                         ST,,34.0395,-118.2657
241406557,02/24/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1559,14,Pacific,1463,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0342 2028 0344,0,X,X,407,HARDWARE/BUILDING SUPPLY,,,IC,Invest Cont,343,,,,12900 W  JEFFERSON                    BL,,33.9805,-118.4111
241510300,05/10/2024 12:00:00 AM,05/10/2024 12:00:00 AM,2220,15,N Hollywood,1595,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 1814,40,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,3800    BUENA PARK                   DR,,34.1389,-118.3878
240305419,01/29/2024 12:00:00 AM,01/29/2024 12:00:00 AM,1410,03,Southwest,0356,1,220,ATTEMPTED ROBBERY,1822 0334 0355 0411 0910 2048,40,M,H,946,MTA - EXPO LINE - EXPO/WESTERN,207,OTHER KNIFE,IC,Invest Cont,220,,,,1500    EXPOSITION                   BL,,34.0184,-118.3043
240306091,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1730,03,Southwest,0378,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 2021 0344 2032,48,F,W,712,COLISEUM,,,IC,Invest Cont,440,,,,3900    FIGUEROA                     ST,,34.0146,-118.2872
240204351,01/07/2024 12:00:00 AM,01/07/2024 12:00:00 AM,1800,02,Rampart,0257,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416 1402 2004 1701,94,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,998,,,1200 W  7TH                          ST,,34.0552,-118.2675
