DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201810458,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1800,18,Southeast,1862,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1300 0531 1018 1259 1251,15,F,B,101,STREET,,,IC,Invest Cont,813,,,,MAIN,117TH                        ST,33.9274,-118.2739
202015810,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,1200,20,Olympic,2093,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1900 S  LA SALLE                     AV,,34.0394,-118.3019
201914388,09/10/2020 12:00:00 AM,09/09/2020 12:00:00 AM,0730,19,Mission,1962,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,43,F,H,101,STREET,,,IC,Invest Cont,740,,,,PLUMMER                      ST,LEMONA                       AV,34.2427,-118.4588
201415671,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1945,14,Pacific,1452,1,480,BIKE - STOLEN,0344,42,M,W,101,STREET,,,IC,Invest Cont,480,,,,EASTWIND                     ST,SPEEDWAY,33.9766,-118.4643
202018605,12/20/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2200,20,Olympic,2029,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5TH                          ST,WESTMORELAND,34.0652,-118.2884
201900904,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,2055,19,Mission,1974,1,320,"BURGLARY, ATTEMPTED",1402,79,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,998,,,9000    WILLIS                       AV,,34.2337,-118.4553
201604806,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,1730,16,Foothill,1698,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0444 0429,65,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,10500    CROCKETT                     ST,,34.2202,-118.3602
201413455,07/08/2020 12:00:00 AM,07/02/2020 12:00:00 AM,1800,14,Pacific,1475,1,310,BURGLARY,0344,55,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8200    STEWART                      AV,,33.9658,-118.4096
201414145,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,0100,14,Pacific,1412,2,888,TRESPASSING,2004,76,M,W,108,PARKING LOT,,,IC,Invest Cont,888,,,,CLUBHOUSE,SPEEDWAY,33.99,-118.4741
201418099,09/03/2020 12:00:00 AM,09/01/2020 12:00:00 AM,2100,14,Pacific,1496,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,503,HOTEL,,,IC,Invest Cont,440,,,,6200 W  CENTURY                      BL,,33.9472,-118.3909
201411034,05/18/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1500,14,Pacific,1407,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1601 0400 0448 1814 2000,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,3700    JASMINE                      AV,,34.0221,-118.4022
201713281,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,2235,17,Devonshire,1727,2,888,TRESPASSING,1202 0913 1501 1803 1606 2021,72,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,10600    VANALDEN                     AV,,34.2629,-118.5496
201415304,08/10/2020 12:00:00 AM,05/05/2020 12:00:00 AM,0001,14,Pacific,1496,2,946,OTHER MISCELLANEOUS CRIME,0500,23,M,B,503,HOTEL,,,AA,Adult Arrest,946,,,,5900 W  CENTURY                      BL,,33.9456,-118.3932
202014129,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1900,20,Olympic,2015,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 0913 1814 0408 0416 0445 0444 0334,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,998,,,200 N  KENMORE                      AV,,34.0749,-118.2965
201804758,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1310,18,Southeast,1842,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,11200 S  BROADWAY,,33.933,-118.2783
201412462,06/18/2020 12:00:00 AM,02/08/2020 12:00:00 AM,1820,14,Pacific,1453,2,860,BATTERY WITH SEXUAL CONTACT,0500 0522 0400 0345,48,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,4000    TIVOLI                       AV,,33.9925,-118.4402
201409757,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1900,14,Pacific,1464,1,480,BIKE - STOLEN,0344,44,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,12900    AGUSTIN                      PL,,33.9755,-118.4213
202114491,10/05/2020 12:00:00 AM,10/03/2020 12:00:00 AM,1400,21,Topanga,2146,1,330,BURGLARY FROM VEHICLE,0344,41,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,VANOWEN,MILWOOD,34.1938,-118.5943
201407912,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1300,14,Pacific,1472,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,40,M,W,117,BEACH,,,IC,Invest Cont,440,,,,6900    PACIFIC                      AV,,33.9577,-118.4497
201815301,08/09/2020 12:00:00 AM,08/09/2020 12:00:00 AM,1830,18,Southeast,1823,2,624,BATTERY - SIMPLE ASSAULT,0913 2004 0416 0447,46,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,300 E  CENTURY                      BL,,33.9456,-118.2695
201319187,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1830,13,Newton,1303,1,310,BURGLARY,1607 0344,0,M,W,304,GARMENT MANUFACTURER,,,IC,Invest Cont,310,,,,1100    WALL                         ST,,34.035,-118.2554
202109315,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,2145,21,Topanga,2187,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,23,M,B,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,21900    VENTURA                      BL,,34.1685,-118.6038
201313977,07/15/2020 12:00:00 AM,07/15/2020 12:00:00 AM,1033,13,Newton,1353,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0408,24,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,700 E  43RD                         ST,,0,0
201710580,06/30/2020 12:00:00 AM,06/29/2020 12:00:00 AM,2130,17,Devonshire,1753,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,42,M,A,104,DRIVEWAY,,,IC,Invest Cont,341,,,,20600    MAYALL                       ST,,34.2536,-118.5842
201716490,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,2100,17,Devonshire,1707,1,310,BURGLARY,1609 0352 1300 0344,28,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12600    MEADOWLARK                   AV,,34.2988,-118.5085
202115622,11/04/2020 12:00:00 AM,11/04/2020 12:00:00 AM,1515,21,Topanga,2157,1,210,ROBBERY,0344 0400 0416 0429 1822,22,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,KITTRIDGE                    ST,DE SOTO                      AV,34.1912,-118.5884
201812526,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,1700,18,Southeast,1822,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0408 2033 0319,21,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100 W  95TH                         ST,,33.9502,-118.2739
