DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220510262,06/16/2022 12:00:00 AM,05/16/2022 12:00:00 AM,0900,05,Harbor,0521,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,217,AUTO REPAIR SHOP,,,IC,Invest Cont,420,,,,1200 N  GAFFEY                       ST,,33.7547,-118.2923
222014826,09/08/2022 12:00:00 AM,09/07/2022 12:00:00 AM,0145,20,Olympic,2036,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416 2004,28,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,700 S  NEW HAMPSHIRE                AV,,34.0598,-118.2929
220206388,02/25/2022 12:00:00 AM,02/25/2022 12:00:00 AM,1930,02,Rampart,0291,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,745,,,,1500 S  HOOVER                       ST,,34.045,-118.2842
220812983,08/06/2022 12:00:00 AM,08/06/2022 12:00:00 AM,1150,08,West LA,0831,2,900,VIOLATION OF COURT ORDER,2038 1906,43,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,900,,,,12000    WILSHIRE                     BL,,34.0473,-118.4768
222108672,05/03/2022 12:00:00 AM,05/03/2022 12:00:00 AM,0115,21,Topanga,2113,1,330,BURGLARY FROM VEHICLE,0344 0352 1307,32,F,O,101,STREET,,,IC,Invest Cont,330,,,,8200    MAYNARD                      AV,,34.2175,-118.6223
221408896,04/08/2022 12:00:00 AM,04/07/2022 12:00:00 AM,2000,14,Pacific,1488,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9000    RAMSGATE                     AV,,33.9553,-118.3827
220208501,04/08/2022 12:00:00 AM,04/08/2022 12:00:00 AM,1200,02,Rampart,0212,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,JUANITA                      AV,MELROSE                      PL,34.0836,-118.2905
221221368,10/11/2022 12:00:00 AM,10/10/2022 12:00:00 AM,2130,12,77th Street,1203,2,623,BATTERY POLICE (SIMPLE),1212 0416 2001,26,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,1800 W  48TH                         ST,,34.0001,-118.3113
220705543,02/11/2022 12:00:00 AM,02/11/2022 12:00:00 AM,1230,07,Wilshire,0721,1,210,ROBBERY,0416 0419 1218,31,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3RD,ROBERTSON,34.0736,-118.3838
221009755,05/30/2022 12:00:00 AM,05/30/2022 12:00:00 AM,0200,10,West Valley,1028,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0302 0919 0334 1310 1309,29,M,W,101,STREET,102,HAND GUN,AO,Adult Other,230,,,,BALBOA                       BL,VANOWEN                      ST,34.1939,-118.5011
221615472,12/24/2022 12:00:00 AM,05/01/2022 12:00:00 AM,1800,16,Foothill,1641,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 0360 1402 0533 0558 1258,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,810,812,998,,13400    PIERCE                       ST,,34.2549,-118.4303
221610017,07/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,1030,16,Foothill,1675,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 1402 1822 2004,39,M,O,102,SIDEWALK,308,STICK,IC,Invest Cont,230,998,,,BORDEN,RANDALL,34.2383,-118.3698
221107885,04/15/2022 12:00:00 AM,04/14/2022 12:00:00 AM,2230,11,Northeast,1151,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,1300 N  VERMONT                      AV,,34.0986,-118.2962
221014293,09/21/2022 12:00:00 AM,09/21/2022 12:00:00 AM,1955,10,West Valley,1068,1,310,BURGLARY,1822 1609 0321 1420 1414,32,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,16700    MCCORMICK                    ST,,34.1658,-118.4973
220316151,09/02/2022 12:00:00 AM,09/02/2022 12:00:00 AM,1420,03,Southwest,0361,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0104 0329 1402 1822 2004,21,X,X,210,RESTAURANT/FAST FOOD,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,745,,,,OBAMA                        BL,LA BREA                      AV,34.0215,-118.3556
221113320,08/31/2022 12:00:00 AM,08/30/2022 12:00:00 AM,2025,11,Northeast,1128,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,6200    YORK                         BL,,34.1155,-118.1843
222008603,04/15/2022 12:00:00 AM,04/14/2022 12:00:00 AM,1100,20,Olympic,2076,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1300 0919 0329,0,X,X,101,STREET,304,CLUB/BAT,IC,Invest Cont,740,,,,KENMORE                      AV,PICO                         BL,34.0473,-118.297
220712771,08/05/2022 12:00:00 AM,08/05/2022 12:00:00 AM,1725,07,Wilshire,0764,2,624,BATTERY - SIMPLE ASSAULT,0910 2051,56,M,H,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,VENICE                       BL,REDONDO                      BL,34.0453,-118.3503
220317851,10/03/2022 12:00:00 AM,10/03/2022 12:00:00 AM,0130,03,Southwest,0362,2,354,THEFT OF IDENTITY,1822 0100 0930,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4500    RODEO                        LN,,34.0203,-118.3452
220114372,06/17/2022 12:00:00 AM,06/17/2022 12:00:00 AM,1121,01,Central,0154,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1822 1300 1310 0344 1278 0432 0443,29,M,W,101,STREET,,,IC,Invest Cont,951,,,,S  MAIN                         ST,E  6TH                          ST,34.0453,-118.2499
221219816,09/15/2022 12:00:00 AM,09/15/2022 12:00:00 AM,1215,12,77th Street,1268,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0329 0342 0216 0209 2024,58,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8300 S  MAIN                         ST,,33.9638,-118.2739
220616545,09/24/2022 12:00:00 AM,09/24/2022 12:00:00 AM,2310,06,Hollywood,0636,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0400 0329 1300 1822,43,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,740,,,,IVAR,YUCCA,34.1039,-118.3282
221822525,12/21/2022 12:00:00 AM,12/20/2022 12:00:00 AM,2300,18,Southeast,1862,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,119TH                        ST,FIGUEROA                     ST,33.9246,-118.2826
221205294,01/24/2022 12:00:00 AM,01/24/2022 12:00:00 AM,0100,12,77th Street,1215,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,58,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1400 W  53RD                         ST,,33.9941,-118.3002
220319406,10/31/2022 12:00:00 AM,10/31/2022 12:00:00 AM,1530,03,Southwest,0327,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1202 1822,60,F,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,2600 S  HOOVER                       ST,,34.0305,-118.2865
220611701,06/13/2022 12:00:00 AM,06/08/2022 12:00:00 AM,1640,06,Hollywood,0677,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416 2004 0910 2051 2049,43,M,H,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SANTA MONICA,VINE,34.0865,-118.3169
