DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210108283,04/02/2021 12:00:00 AM,04/01/2021 12:00:00 AM,0800,01,Central,0158,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 1218 0329,55,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,800 E  6TH                          ST,,34.0407,-118.2427
211418616,09/20/2021 12:00:00 AM,09/08/2021 12:00:00 AM,1930,14,Pacific,1431,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300    CABRILLO                     AV,,33.9906,-118.4687
210110436,05/17/2021 12:00:00 AM,05/17/2021 12:00:00 AM,1840,01,Central,0195,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0913 0416 0340,30,M,B,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,17TH,BROADWAY,34.0334,-118.2642
211511670,07/10/2021 12:00:00 AM,07/10/2021 12:00:00 AM,0615,15,N Hollywood,1585,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,O,401,MINI-MART,,,IC,Invest Cont,442,,,,11000    VENTURA                      BL,,34.143,-118.3727
212010893,06/27/2021 12:00:00 AM,06/27/2021 12:00:00 AM,0910,20,Olympic,2029,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0305 0416 0446 0913 2000 0345,47,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4TH                          ST,SHATTO                       PL,34.067,-118.2899
210716694,12/13/2021 12:00:00 AM,12/11/2021 12:00:00 AM,2048,07,Wilshire,0745,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,61,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,1200 S  CLOVERDALE                   AV,,34.0524,-118.3499
211007382,04/25/2021 12:00:00 AM,04/24/2021 12:00:00 AM,1445,10,West Valley,1044,1,330,BURGLARY FROM VEHICLE,0358 0352 1300 0344 1822,23,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,18300    COLLINS                      ST,,34.1749,-118.5352
210605546,02/07/2021 12:00:00 AM,02/06/2021 12:00:00 AM,1600,06,Hollywood,0648,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600 N  WESTERN                      AV,,34.1001,-118.3092
211008687,06/02/2021 12:00:00 AM,06/02/2021 12:00:00 AM,1530,10,West Valley,1075,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 0913 2000 0400 1813 0444 1414,32,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5000    CHIMINEAS                    AV,,34.1608,-118.5291
211812555,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1540,18,Southeast,1862,1,310,BURGLARY,0311 1822 0329 0906 1601,25,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 E  116TH                        ST,,33.9292,-118.2717
211516011,10/14/2021 12:00:00 AM,09/28/2021 12:00:00 AM,0700,15,N Hollywood,1505,2,940,EXTORTION,,16,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,7400    LEMP                         AV,,34.2048,-118.3845
211510906,06/23/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1200,15,N Hollywood,1559,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4700    CLYBOURN                     AV,,34.158,-118.3569
211420349,10/22/2021 12:00:00 AM,10/22/2021 12:00:00 AM,1743,14,Pacific,1485,1,210,ROBBERY,0346 1227 1822 0312 0907,0,X,X,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,210,,,,8700    86TH                         PL,,33.9593,-118.4041
210513463,09/07/2021 12:00:00 AM,09/06/2021 12:00:00 AM,2330,05,Harbor,0567,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0408 0421,38,M,W,254,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,1300 S  BEACON                       ST,,33.7315,-118.2805
210315593,09/09/2021 12:00:00 AM,09/07/2021 12:00:00 AM,2000,03,Southwest,0393,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 1822 0344 1300 0385,58,F,B,101,STREET,,,IC,Invest Cont,331,,,,3100    STOCKER                      ST,,34.0084,-118.3276
211420053,10/17/2021 12:00:00 AM,10/16/2021 12:00:00 AM,2307,14,Pacific,1405,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,NATIONAL                     BL,ROSE                         AV,34.0287,-118.4118
210606570,03/03/2021 12:00:00 AM,03/03/2021 12:00:00 AM,1650,06,Hollywood,0638,1,210,ROBBERY,1822 0400 0416 0522 0344 0334 2034,39,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,WESTERN                      AV,HOLLYWOOD                    BL,34.1022,-118.3093
212116119,11/06/2021 12:00:00 AM,11/05/2021 12:00:00 AM,1630,21,Topanga,2115,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8200    OWENSMOUTH                   AV,,34.2176,-118.6016
210809464,05/18/2021 12:00:00 AM,05/10/2021 12:00:00 AM,1200,08,West LA,0897,2,354,THEFT OF IDENTITY,0100 0922,55,F,B,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,3300 S  DURANGO                      AV,,34.0302,-118.3938
211319533,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,1500,13,Newton,1383,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5900 S  MAIN                         ST,,33.986,-118.2739
211912931,09/06/2021 12:00:00 AM,09/05/2021 12:00:00 AM,2230,19,Mission,1971,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,15400    NORDHOFF                     ST,,34.2355,-118.4684
210710682,07/09/2021 12:00:00 AM,07/06/2021 12:00:00 AM,1315,07,Wilshire,0705,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1803 0325,57,M,O,203,OTHER BUSINESS,,,AO,Adult Other,341,,,,900 N  LA BREA                      AV,,34.0846,-118.3464
211206614,02/09/2021 12:00:00 AM,02/09/2021 12:00:00 AM,2025,12,77th Street,1239,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,800 W  61ST                         ST,,33.9846,-118.2893
210212146,07/19/2021 12:00:00 AM,07/19/2021 12:00:00 AM,0630,02,Rampart,0204,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0400,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,900    MANZANITA                    ST,,34.0884,-118.2841
210605421,02/04/2021 12:00:00 AM,02/03/2021 12:00:00 AM,1700,06,Hollywood,0628,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2100    ALCYONA                      DR,,34.109,-118.3261
211611513,09/14/2021 12:00:00 AM,09/11/2021 12:00:00 AM,1700,16,Foothill,1606,1,310,BURGLARY,0397 0344,27,M,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,11100    OSBORNE                      ST,,34.2807,-118.3727
210409028,05/25/2021 12:00:00 AM,05/25/2021 12:00:00 AM,1700,04,Hollenbeck,0412,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0443,29,F,H,108,PARKING LOT,511,VERBAL THREAT,AA,Adult Arrest,230,,,,300 W  AVENUE 26,,34.0798,-118.2185
211214629,06/27/2021 12:00:00 AM,06/26/2021 12:00:00 AM,2000,12,77th Street,1245,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  67TH                         ST,,33.9785,-118.3046
211417191,08/24/2021 12:00:00 AM,08/24/2021 12:00:00 AM,0930,14,Pacific,1415,1,310,BURGLARY,0344 1606,35,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1300    WALGROVE                     AV,,34.0035,-118.4598
211414621,07/06/2021 12:00:00 AM,07/06/2021 12:00:00 AM,1730,14,Pacific,1458,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032,25,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,11500    BRADSON                      PL,,33.9936,-118.4075
210907742,04/05/2021 12:00:00 AM,04/04/2021 12:00:00 AM,2140,09,Van Nuys,0932,1,121,"RAPE, FORCIBLE",0334 0418 0519 1402 1822 0444 0504 1415 0421 1414,48,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,821,998,,14900    CALVERT                      ST,,34.1811,-118.4614
211318140,10/27/2021 12:00:00 AM,10/27/2021 12:00:00 AM,1440,13,Newton,1303,1,480,BIKE - STOLEN,0344 2004,38,M,K,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,1100    SAN JULIAN                   ST,,34.0344,-118.2544
210121760,12/07/2021 12:00:00 AM,11/29/2021 12:00:00 AM,1900,01,Central,0182,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 1822 0329 1414,49,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,1100 S  FLOWER                       ST,,34.0424,-118.2647
210612649,07/13/2021 12:00:00 AM,07/13/2021 12:00:00 AM,1350,06,Hollywood,0645,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344 1822 1501 2004 1402,0,X,X,203,OTHER BUSINESS,,,AO,Adult Other,343,998,,,6800    HOLLYWOOD                    BL,,34.1016,-118.3387
210617217,10/10/2021 12:00:00 AM,10/10/2021 12:00:00 AM,2230,06,Hollywood,0645,1,210,ROBBERY,0344 1822 0400 0432 0302 1310 0330 0916,29,F,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,HOLLYWOOD                    BL,CHEROKEE                     AV,34.1006,-118.3417
211012427,09/17/2021 12:00:00 AM,07/01/2021 12:00:00 AM,2300,10,West Valley,1008,2,624,BATTERY - SIMPLE ASSAULT,1202 0602 0913 0400 0448 1414,66,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,7800    BALBOA                       BL,,34.2121,-118.5011
212107759,04/15/2021 12:00:00 AM,04/15/2021 12:00:00 AM,0402,21,Topanga,2157,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,43,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6600    DE SOTO                      AV,,34.1901,-118.5884
211108511,05/12/2021 12:00:00 AM,05/05/2021 12:00:00 AM,2145,11,Northeast,1171,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,32,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,FOUNTAIN,HYPERION,34.0959,-118.2767
211806291,02/15/2021 12:00:00 AM,02/15/2021 12:00:00 AM,1930,18,Southeast,1862,2,624,BATTERY - SIMPLE ASSAULT,1822 0344 0448,18,M,H,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,IMPERIAL                     HY,MAIN,33.931,-118.2739
210319606,11/30/2021 12:00:00 AM,11/20/2021 12:00:00 AM,1300,03,Southwest,0377,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 1606 1300 0344 1822 0329 0385,68,M,H,101,STREET,,,IC,Invest Cont,331,,,,S  NORMANDIE                    AV,ROLLAND CURTIS               PL,34.0164,-118.3002
210108198,03/31/2021 12:00:00 AM,03/30/2021 12:00:00 AM,1245,01,Central,0156,2,888,TRESPASSING,1501,0,M,W,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,,,IC,Invest Cont,888,,,,500    WALL                         ST,,34.044,-118.2467
210318760,11/13/2021 12:00:00 AM,11/12/2021 12:00:00 AM,2100,03,Southwest,0308,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2300    SCARFF                       ST,,34.0347,-118.2809
210306291,02/17/2021 12:00:00 AM,02/07/2021 12:00:00 AM,0805,03,Southwest,0341,1,330,BURGLARY FROM VEHICLE,1822 1307 1609 0329 0344 1607 0377,23,F,H,101,STREET,,,IC,Invest Cont,330,,,,3600 S  HOLDREGE                     AV,,34.0192,-118.3782
211910270,06/26/2021 12:00:00 AM,06/23/2021 12:00:00 AM,0555,19,Mission,1987,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,14100    OSBORNE                      ST,,34.2324,-118.4399
211917236,12/31/2021 12:00:00 AM,12/30/2021 12:00:00 AM,2300,19,Mission,1907,1,330,BURGLARY FROM VEHICLE,0344 1307,19,M,H,101,STREET,,,IC,Invest Cont,330,,,,12800    MONTERO                      AV,,34.3037,-118.418
210908454,04/22/2021 12:00:00 AM,04/22/2021 12:00:00 AM,1100,09,Van Nuys,0911,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431 1822 0910,48,M,H,801,MTA BUS,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,VANOWEN,SEPULVEDA                    BL,34.1939,-118.4662
212110117,06/14/2021 12:00:00 AM,06/14/2021 12:00:00 AM,1340,21,Topanga,2142,1,761,BRANDISH WEAPON,0344 1822 0416 1402,45,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,761,998,,,VANOWEN                      ST,GROSS                        AV,34.1932,-118.6402
210900658,05/27/2021 12:00:00 AM,05/27/2021 12:00:00 AM,0210,09,Van Nuys,0989,1,310,BURGLARY,1609 1420 0358 0344 1402,0,X,X,414,BOOK STORE,,,IC,Invest Cont,310,998,,,13400    VENTURA                      BL,,34.147,-118.4249
211817885,10/02/2021 12:00:00 AM,10/02/2021 12:00:00 AM,1530,18,Southeast,1844,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1300 1202 1307,60,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,CENTRAL                      AV,114TH,33.931,-118.2543
222106693,03/11/2022 12:00:00 AM,12/06/2021 12:00:00 AM,0600,21,Topanga,2185,1,310,BURGLARY,0344,61,F,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,22200    VENTURA                      BL,,34.1688,-118.6106
