DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211818825,10/21/2021 12:00:00 AM,01/14/2021 12:00:00 AM,0115,18,Southeast,1881,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0377,30,M,B,101,STREET,,,IC,Invest Cont,440,,,,MENLO                        AV,GARDENA                      AV,33.8821,-118.2892
211318063,10/27/2021 12:00:00 AM,10/26/2021 12:00:00 AM,1230,13,Newton,1364,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 E  52ND                         ST,,33.996,-118.2565
210508477,04/28/2021 12:00:00 AM,04/28/2021 12:00:00 AM,1915,05,Harbor,0504,2,625,OTHER ASSAULT,0400 1309 1822,51,M,W,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,19500    NORMANDIE                    AV,,33.8535,-118.2992
210610654,06/03/2021 12:00:00 AM,06/03/2021 12:00:00 AM,1100,06,Hollywood,0646,1,220,ATTEMPTED ROBBERY,0344 1822 1501 0400 0444,48,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,1600    WILCOX                       AV,,34.0998,-118.331
210614085,08/10/2021 12:00:00 AM,08/10/2021 12:00:00 AM,0001,06,Hollywood,0636,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800    CHEROKEE                     AV,,34.1032,-118.3348
210908900,05/04/2021 12:00:00 AM,04/30/2021 12:00:00 AM,1200,09,Van Nuys,0915,1,510,VEHICLE - STOLEN,1300 1501,0,X,X,108,PARKING LOT,,,IC,Invest Cont,510,,,,14400    VANOWEN                      ST,,34.1976,-118.4443
211213996,06/09/2021 12:00:00 AM,06/08/2021 12:00:00 AM,2000,12,77th Street,1267,1,330,BURGLARY FROM VEHICLE,0344 1609 0329 0321,26,F,W,101,STREET,,,IC,Invest Cont,330,,,,S  HOOVER                       ST,W  MANCHESTER                   AV,33.9607,-118.2871
211205275,01/19/2021 12:00:00 AM,01/14/2021 12:00:00 AM,1200,12,77th Street,1267,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,84TH                         ST,FIGUEROA                     ST,33.9632,-118.2827
210218601,11/30/2021 12:00:00 AM,11/16/2021 12:00:00 AM,0700,02,Rampart,0295,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1817 0913 1906,32,M,H,710,OTHER PREMISE,,,IC,Invest Cont,956,,,,1400 S  UNION                        AV,,34.0423,-118.2804
211706797,03/23/2021 12:00:00 AM,03/23/2021 12:00:00 AM,1215,17,Devonshire,1758,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0378 0344,26,M,H,402,MARKET,,,IC,Invest Cont,442,,,,16200    DEVONSHIRE                   ST,,34.2574,-118.4848
211208980,03/21/2021 12:00:00 AM,03/21/2021 12:00:00 AM,0200,12,77th Street,1249,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2034 1310 0344 0377,42,F,B,301,GAS STATION,,,IC,Invest Cont,331,,,,6200 S  FIGUEROA                     ST,,33.983,-118.2827
211318797,11/12/2021 12:00:00 AM,11/11/2021 12:00:00 AM,1530,13,Newton,1341,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,3900 S  HILL                         ST,,34.0118,-118.2799
210311034,05/31/2021 12:00:00 AM,05/31/2021 12:00:00 AM,2000,03,Southwest,0393,1,210,ROBBERY,1822 0342 0344 1202,74,M,B,108,PARKING LOT,515,PHYSICAL PRESENCE,IC,Invest Cont,210,,,,LEIMERT                      BL,VERNON                       AV,34.0037,-118.3306
211222737,11/04/2021 12:00:00 AM,11/04/2021 12:00:00 AM,0610,12,77th Street,1235,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5900    RAYMOND                      AV,,33.9867,-118.298
212100706,07/14/2021 12:00:00 AM,07/14/2021 12:00:00 AM,0740,21,Topanga,2147,2,624,BATTERY - SIMPLE ASSAULT,0448 1202 0429 1402 2004,74,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,998,,,SHERMAN                      WY,MILWOOD,34.1981,-118.5877
211216352,07/23/2021 12:00:00 AM,07/23/2021 12:00:00 AM,1950,12,77th Street,1268,1,210,ROBBERY,0916 0906 1310 1822 0342 1309 1311 0344 0371 0336,19,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,80TH                         ST,SAN PEDRO                    ST,33.967,-118.2695
211009689,07/02/2021 12:00:00 AM,07/02/2021 12:00:00 AM,0045,10,West Valley,1018,2,888,TRESPASSING,0913 1814 2000 1309,53,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,7500    GAYNOR                       AV,,34.2066,-118.4804
210805018,01/27/2021 12:00:00 AM,01/15/2021 12:00:00 AM,0800,08,West LA,0809,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0913 1810,59,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,2200    COLDWATER CANYON             DR,,34.1119,-118.4044
211207736,02/22/2021 12:00:00 AM,02/19/2021 12:00:00 AM,2130,12,77th Street,1208,1,330,BURGLARY FROM VEHICLE,0344 1601,70,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,W  47TH                         ST,S  HOOVER                       ST,34.0007,-118.2871
220604739,01/18/2022 12:00:00 AM,10/30/2021 12:00:00 AM,0100,06,Hollywood,0666,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,6300    DE LONGPRE                   AV,,34.0962,-118.3266
210114863,08/08/2021 12:00:00 AM,08/07/2021 12:00:00 AM,1426,01,Central,0105,2,900,VIOLATION OF COURT ORDER,0913 1814 2038 1906,44,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,900,,,,400    SOLANO                       AV,,34.071,-118.2302
212109876,06/08/2021 12:00:00 AM,06/08/2021 12:00:00 AM,1200,21,Topanga,2187,1,310,BURGLARY,0344 0314 0321 1202 1420,66,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5100    DON PIO                      DR,,34.1619,-118.6045
210405835,02/20/2021 12:00:00 AM,02/19/2021 12:00:00 AM,0100,04,Hollenbeck,0408,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0552 0400 0416,11,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,3700    ROSEMEAD                     AV,,34.0872,-118.176
210100764,07/31/2021 12:00:00 AM,07/31/2021 12:00:00 AM,2218,01,Central,0147,2,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416 1402,54,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,998,,,WINSTON,WALL,34.0455,-118.2452
211509445,05/18/2021 12:00:00 AM,05/18/2021 12:00:00 AM,0221,15,N Hollywood,1583,2,946,OTHER MISCELLANEOUS CRIME,1300 0329,58,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,946,,,,11500    KELSEY                       ST,,34.1419,-118.3833
211606510,03/30/2021 12:00:00 AM,03/29/2021 12:00:00 AM,2210,16,Foothill,1641,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 1307,65,F,H,501,SINGLE FAMILY DWELLING,306,ROCK/THROWN OBJECT,IC,Invest Cont,745,,,,10100    RINCON                       AV,,34.2535,-118.4249
211813198,07/07/2021 12:00:00 AM,07/07/2021 12:00:00 AM,1600,18,Southeast,1832,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0603 0361 0329,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,745,,,,10600 S  OLIVE                        ST,,33.9392,-118.2793
211309385,05/07/2021 12:00:00 AM,05/06/2021 12:00:00 AM,2300,13,Newton,1365,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,48TH                         ST,COMPTON                      AV,34.0002,-118.2478
211906545,03/13/2021 12:00:00 AM,03/13/2021 12:00:00 AM,2120,19,Mission,1964,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1100 0906 1822 1270,34,M,H,109,PARK/PLAYGROUND,102,HAND GUN,IC,Invest Cont,230,,,,NORDHOFF                     ST,TOBIAS                       AV,34.2354,-118.4517
220104240,01/04/2022 12:00:00 AM,12/16/2021 12:00:00 AM,1425,01,Central,0151,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394 1822,59,M,C,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,440,,,,600 S  FIGUEROA                     ST,,34.0511,-118.2597
212009963,06/03/2021 12:00:00 AM,06/03/2021 12:00:00 AM,1130,20,Olympic,2017,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,0,X,X,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,442,,,,100 S  VERMONT                      AV,,34.0709,-118.2941
211711351,08/08/2021 12:00:00 AM,08/07/2021 12:00:00 AM,1700,17,Devonshire,1772,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,19800    SUPERIOR                     ST,,34.246,-118.5642
211109493,06/11/2021 12:00:00 AM,06/09/2021 12:00:00 AM,2100,11,Northeast,1144,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 0385,34,F,W,101,STREET,,,IC,Invest Cont,331,,,,2000    GRIFFITH PARK                BL,,34.0977,-118.2739
211408434,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,1100,14,Pacific,1476,2,888,TRESPASSING,1501 2004,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,888,,,,8000 S  SEPULVEDA                    BL,,0,0
211909413,06/02/2021 12:00:00 AM,04/07/2021 12:00:00 AM,1610,19,Mission,1902,2,354,THEFT OF IDENTITY,0922 0930,64,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14300    TYLER                        ST,,34.3173,-118.4453
211113066,09/15/2021 12:00:00 AM,08/18/2021 12:00:00 AM,0205,11,Northeast,1116,2,354,THEFT OF IDENTITY,1822,36,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5100    MIRIAM                       ST,,34.1148,-118.2039
210907029,03/17/2021 12:00:00 AM,03/15/2021 12:00:00 AM,2345,09,Van Nuys,0941,2,624,BATTERY - SIMPLE ASSAULT,0444,29,F,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5700 N  SEPULVEDA                    BL,,34.174,-118.4661
210104354,01/09/2021 12:00:00 AM,01/09/2021 12:00:00 AM,1619,01,Central,0147,1,648,ARSON,1501,0,M,O,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,506,FIRE,IC,Invest Cont,648,,,,300 E  5TH                          ST,,34.0453,-118.2443
212117407,12/09/2021 12:00:00 AM,10/07/2021 12:00:00 AM,2340,21,Topanga,2105,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 0416 1310,30,M,O,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,TOPANGA CANYON               BL,FOOTHILL                     ST,34.2239,-118.6017
221704151,01/05/2022 12:00:00 AM,11/22/2021 12:00:00 AM,2145,17,Devonshire,1747,2,662,"BUNCO, GRAND THEFT",0940 0701,30,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,10500    GERALD                       AV,,34.2611,-118.4947
210317279,10/13/2021 12:00:00 AM,10/13/2021 12:00:00 AM,1905,03,Southwest,0343,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0342 1309 0334 0416 0400,35,F,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,5100    OBAMA                        BL,,34.0215,-118.3566
