DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221404767,01/18/2022 12:00:00 AM,01/18/2022 12:00:00 AM,0500,14,Pacific,1431,1,310,BURGLARY,1601 0400,0,X,X,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,1200    ABBOT KINNEY                 BL,,33.9914,-118.4692
221421645,12/28/2022 12:00:00 AM,12/28/2022 12:00:00 AM,1830,14,Pacific,1464,1,210,ROBBERY,0344 0334 0601 1309 1822,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,IC,Invest Cont,210,,,,13000    PACIFIC,,33.9732,-118.4226
220222369,12/29/2022 12:00:00 AM,12/29/2022 12:00:00 AM,1430,02,Rampart,0246,2,624,BATTERY - SIMPLE ASSAULT,1822 0305 0419 0416 0216,44,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,ALVARADO,MARYLAND,34.0611,-118.2739
220620170,12/15/2022 12:00:00 AM,05/20/2022 12:00:00 AM,1500,06,Hollywood,0622,2,763,STALKING,0347 1822,33,F,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,763,,,,FRANKLIN,FULLER,34.1034,-118.349
231204005,12/31/2022 12:00:00 AM,12/31/2022 12:00:00 AM,1225,12,77th Street,1232,1,210,ROBBERY,0344 0342 1822 0305 0337,23,M,H,108,PARKING LOT,207,OTHER KNIFE,IC,Invest Cont,210,,,,3100 W  SLAUSON                      AV,,33.989,-118.327
221220313,09/26/2022 12:00:00 AM,09/25/2022 12:00:00 AM,0500,12,77th Street,1231,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6100    EILEEN                       AV,,33.9844,-118.3428
221306498,02/17/2022 12:00:00 AM,02/17/2022 12:00:00 AM,1845,13,Newton,1354,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,4000    WOODLAWN                     AV,,34.0112,-118.2728
221805764,02/08/2022 12:00:00 AM,02/08/2022 12:00:00 AM,0545,18,Southeast,1844,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0444 0448 1813 1243 1821 1241,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,600 E  109TH                        PL,,33.9365,-118.2652
222008683,04/20/2022 12:00:00 AM,04/01/2022 12:00:00 AM,1220,20,Olympic,2016,2,354,THEFT OF IDENTITY,1822 0100,40,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3900 W  2ND                          ST,,34.0712,-118.2994
220123338,10/27/2022 12:00:00 AM,10/26/2022 12:00:00 AM,1500,01,Central,0111,1,330,BURGLARY FROM VEHICLE,0329 0344 1822 1609 1307,66,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,330,,,,500 N  SPRING                       ST,,34.0571,-118.2405
