DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230408134,05/05/2023 12:00:00 AM,05/05/2023 12:00:00 AM,2130,04,Hollenbeck,0499,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,0344 1300 1309,24,M,H,101,STREET,,,IC,Invest Cont,421,,,,3700 E  OLYMPIC                      BL,,34.0188,-118.1965
231610486,07/27/2023 12:00:00 AM,07/26/2023 12:00:00 AM,1855,16,Foothill,1667,2,624,BATTERY - SIMPLE ASSAULT,0444 0360 0913 1202,77,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,9100    LA TUNA CANYON               RD,,34.2429,-118.3417
231916101,11/02/2023 12:00:00 AM,11/01/2023 12:00:00 AM,2000,19,Mission,1984,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416,51,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,8500    CEDROS                       AV,,34.2265,-118.4565
231909037,05/09/2023 12:00:00 AM,05/09/2023 12:00:00 AM,0800,19,Mission,1987,2,900,VIOLATION OF COURT ORDER,2004 2038,65,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,900,,,,8700    COLBATH                      AV,,34.2285,-118.4396
230815004,09/27/2023 12:00:00 AM,09/27/2023 12:00:00 AM,2220,08,West LA,0836,1,310,BURGLARY,0344 1822 1606 0314,49,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,2000    KERWOOD                      AV,,34.0554,-118.419
231109986,06/10/2023 12:00:00 AM,06/10/2023 12:00:00 AM,1400,11,Northeast,1162,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 N  WESTMORELAND                 AV,,34.0935,-118.2878
231906616,03/04/2023 12:00:00 AM,03/03/2023 12:00:00 AM,1730,19,Mission,1983,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 0913 1817 0416,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,15000    PARTHENIA                    ST,,34.2281,-118.4592
231212336,05/19/2023 12:00:00 AM,05/19/2023 12:00:00 AM,0155,12,77th Street,1268,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0416 0445 1813 2000,54,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,626,,,,200 E  85TH                         ST,,33.961,-118.2717
230311466,05/28/2023 12:00:00 AM,05/28/2023 12:00:00 AM,0215,03,Southwest,0337,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 1202 1307 0329 1601 0561 0602,67,F,B,108,PARKING LOT,306,ROCK/THROWN OBJECT,AA,Adult Arrest,740,,,,2900    VAN BUREN                    PL,,34.0291,-118.297
231105843,02/18/2023 12:00:00 AM,02/17/2023 12:00:00 AM,2330,11,Northeast,1107,2,624,BATTERY - SIMPLE ASSAULT,0913 0447 0561,42,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,624,,,,6000    BURWOOD                      AV,,34.1268,-118.1887
230804363,01/10/2023 12:00:00 AM,01/07/2023 12:00:00 AM,2100,08,West LA,0887,2,354,THEFT OF IDENTITY,0100 1822 0928 1210,31,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2200 S  BEVERLY                      DR,,34.0433,-118.3948
240604159,12/27/2023 12:00:00 AM,12/27/2023 12:00:00 AM,0835,06,Hollywood,0647,2,354,THEFT OF IDENTITY,1822 0930,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1500    VINE                         ST,,34.098,-118.3266
230306868,02/24/2023 12:00:00 AM,02/24/2023 12:00:00 AM,0718,03,Southwest,0391,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1822 0342 0329 1309 0216,59,M,B,101,STREET,,,IC,Invest Cont,421,,,,4300    DON LUIS                     DR,,34.0059,-118.3479
230109206,03/23/2023 12:00:00 AM,03/23/2023 12:00:00 AM,1210,01,Central,0166,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,0,M,O,503,HOTEL,,,IC,Invest Cont,740,,,,400 E  7TH                          ST,,34.0421,-118.2469
232110589,06/18/2023 12:00:00 AM,06/18/2023 12:00:00 AM,1840,21,Topanga,2146,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0919 0302,27,F,W,101,STREET,101,REVOLVER,IC,Invest Cont,230,,,,VANOWEN                      ST,VARIEL                       AV,34.1938,-118.5928
231819164,11/10/2023 12:00:00 AM,11/09/2023 12:00:00 AM,2030,18,Southeast,1803,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,18,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,500 E  MANCHESTER                   AV,,33.9601,-118.2666
