DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211716511,12/26/2021 12:00:00 AM,12/26/2021 12:00:00 AM,1550,17,Devonshire,1764,1,210,ROBBERY,0355 0202 0370 0377 0302 0344 1822,37,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,CORBIN,PLUMMER,34.2427,-118.5623
210618650,11/05/2021 12:00:00 AM,11/05/2021 12:00:00 AM,2320,06,Hollywood,0637,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1266 2004 0446,75,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6000    HOLLYWOOD                    BL,,34.103,-118.3225
210216444,10/20/2021 12:00:00 AM,10/20/2021 12:00:00 AM,1100,02,Rampart,0235,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0319 0443 2000 1814,58,F,B,102,SIDEWALK,511,VERBAL THREAT,AA,Adult Arrest,930,,,,3RD                          ST,LOMA,34.0677,-118.2731
220505621,02/08/2022 12:00:00 AM,10/20/2021 12:00:00 AM,1043,05,Harbor,0513,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,48,X,X,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,VERMONT                      AV,NORMANDIE                    AV,33.7848,-118.2975
211419020,09/27/2021 12:00:00 AM,09/27/2021 12:00:00 AM,0325,14,Pacific,1496,1,210,ROBBERY,0344 1822,40,M,B,503,HOTEL,102,HAND GUN,IC,Invest Cont,210,,,,6100 W  CENTURY                      BL,,33.9456,-118.3904
221116706,11/24/2022 12:00:00 AM,11/24/2021 12:00:00 AM,0102,11,Northeast,1176,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385 1822 0329,31,M,W,101,STREET,,,IC,Invest Cont,331,,,,1200    BLAKE                        AV,,34.0875,-118.2319
212109473,05/29/2021 12:00:00 AM,05/27/2021 12:00:00 AM,1800,21,Topanga,2133,1,330,BURGLARY FROM VEHICLE,0344 1420,43,F,W,101,STREET,,,IC,Invest Cont,330,,,,23100    SARATOGA                     WY,,34.2033,-118.6313
210116112,09/01/2021 12:00:00 AM,08/31/2021 12:00:00 AM,2200,01,Central,0162,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 S  FLOWER                       ST,,34.0468,-118.2605
210807225,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,1320,08,West LA,0833,2,624,BATTERY - SIMPLE ASSAULT,0444 0429 1822,54,M,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10800    WELLWORTH                    AV,,34.0575,-118.4406
211709782,06/18/2021 12:00:00 AM,06/10/2021 12:00:00 AM,1630,17,Devonshire,1764,1,330,BURGLARY FROM VEHICLE,0344 0385 1205,48,M,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,19500    NORDHOFF                     ST,,34.2355,-118.5573
212012207,07/28/2021 12:00:00 AM,07/28/2021 12:00:00 AM,1830,20,Olympic,2039,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 1300 1311 0400,22,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,300 S  COMMONWEALTH                 AV,,34.0598,-118.2865
211307643,03/24/2021 12:00:00 AM,03/24/2021 12:00:00 AM,1525,13,Newton,1344,1,210,ROBBERY,0324 0337 0416,0,M,W,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1000 E  42ND                         ST,,34.0075,-118.2581
