DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211916492,11/19/2021 12:00:00 AM,11/19/2021 12:00:00 AM,0521,19,Mission,1956,1,330,BURGLARY FROM VEHICLE,0344 1307 1609,38,F,H,101,STREET,,,IC,Invest Cont,330,,,,14800    DEVONSHIRE                   ST,,34.2572,-118.4542
210715514,11/09/2021 12:00:00 AM,11/02/2021 12:00:00 AM,1600,07,Wilshire,0701,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300 1606,37,F,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,420,,,,900 N  LA CIENEGA                   BL,,34.087,-118.3764
211613760,11/23/2021 12:00:00 AM,11/19/2021 12:00:00 AM,1715,16,Foothill,1653,2,900,VIOLATION OF COURT ORDER,2038,45,M,H,726,POLICE FACILITY,,,AO,Adult Other,900,,,,12700    OSBORNE                      ST,,34.2542,-118.4095
211214783,06/28/2021 12:00:00 AM,06/28/2021 12:00:00 AM,2020,12,77th Street,1265,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0400 0329 0601 0321 2002,0,X,X,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,,,,8400 S  VERMONT                      AV,,33.9641,-118.2919
211300529,01/11/2021 12:00:00 AM,01/11/2021 12:00:00 AM,0045,13,Newton,1365,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0430 1822 1100 1402 1407 1300 1309,19,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,50TH,HOOPER,33.9976,-118.2521
211704545,01/16/2021 12:00:00 AM,01/15/2021 12:00:00 AM,2030,17,Devonshire,1799,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,AA,Adult Arrest,510,,,,8600    WOODLEY                      AV,,34.2266,-118.4852
210805104,01/28/2021 12:00:00 AM,01/27/2021 12:00:00 AM,1800,08,West LA,0851,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1822 1202,82,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,1500    AMHERST                      AV,,34.0392,-118.4633
211916194,12/01/2021 12:00:00 AM,11/30/2021 12:00:00 AM,1330,19,Mission,1994,2,624,BATTERY - SIMPLE ASSAULT,0416 1258 1822 1261,8,M,H,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8100    CEDROS                       AV,,34.2179,-118.4536
211916469,12/07/2021 12:00:00 AM,12/07/2021 12:00:00 AM,0530,19,Mission,1901,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,60,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,13900    BALBOA                       BL,,34.3236,-118.4925
211714127,09/28/2021 12:00:00 AM,09/26/2021 12:00:00 AM,2100,17,Devonshire,1735,1,330,BURGLARY FROM VEHICLE,0344 1608,27,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,17800    LOS ALIMOS                   ST,,34.2661,-118.5234
210413373,09/30/2021 12:00:00 AM,09/28/2021 12:00:00 AM,1940,04,Hollenbeck,0407,1,330,BURGLARY FROM VEHICLE,1300 1302 0344,38,F,H,104,DRIVEWAY,,,IC,Invest Cont,330,,,,3900    COLLIS                       AV,,34.0911,-118.1825
211713625,10/12/2021 12:00:00 AM,10/08/2021 12:00:00 AM,2200,17,Devonshire,1795,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311 0906,52,M,H,726,POLICE FACILITY,,,IC,Invest Cont,740,,,,17900    CHASE                        ST,,34.2246,-118.5246
210615947,09/15/2021 12:00:00 AM,09/15/2021 12:00:00 AM,1745,06,Hollywood,0645,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0400 0344 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,6900 W  SUNSET                       BL,,34.098,-118.3408
211808000,03/19/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0130,18,Southeast,1863,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1202 0344 2032,64,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,300 E  119TH                        ST,,33.9247,-118.2652
211413940,06/25/2021 12:00:00 AM,06/25/2021 12:00:00 AM,0938,14,Pacific,1435,1,122,"RAPE, ATTEMPTED",0448 2003 1822 1402,28,F,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,122,998,,,MCLAUGHLIN,VICTORIA,34.0106,-118.4262
