DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231513034,08/02/2023 12:00:00 AM,10/07/2022 12:00:00 AM,1200,15,N Hollywood,1553,2,662,"BUNCO, GRAND THEFT",0800,35,F,B,203,OTHER BUSINESS,,,IC,Invest Cont,662,,,,11900    KLING                        ST,,34.1558,-118.3922
222008014,04/04/2022 12:00:00 AM,04/04/2022 12:00:00 AM,0525,20,Olympic,2034,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,700 S  ARDMORE                      AV,,34.0597,-118.302
222004732,01/19/2022 12:00:00 AM,01/16/2022 12:00:00 AM,2130,20,Olympic,2042,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0342 0344 0352 1221 1822 0209,29,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132
221313574,06/27/2022 12:00:00 AM,06/27/2022 12:00:00 AM,2015,13,Newton,1324,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913,36,F,O,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,,,,2000 S  CENTRAL                      AV,,34.0233,-118.2516
220711183,07/02/2022 12:00:00 AM,06/20/2022 12:00:00 AM,1230,07,Wilshire,0732,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,37,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,6200    WILSHIRE                     BL,,34.0665,-118.3662
220100979,11/06/2022 12:00:00 AM,11/03/2022 12:00:00 AM,0600,01,Central,0119,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 2002 0400 1300,32,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,,,,1000 N  ALAMEDA                      ST,,34.0594,-118.2368
221313828,07/02/2022 12:00:00 AM,07/01/2022 12:00:00 AM,2300,13,Newton,1323,2,624,BATTERY - SIMPLE ASSAULT,2002 1822 0416 0429,25,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,24TH                         ST,STANFORD                     AV,34.0224,-118.2583
220912013,07/30/2022 12:00:00 AM,07/30/2022 12:00:00 AM,1632,09,Van Nuys,0941,1,310,BURGLARY,0344 0358 1609 1414 1420,34,M,H,236,VISION CARE FACILITY*,,,IC,Invest Cont,310,,,,5600    VAN NUYS                     BL,,34.1721,-118.4487
220118325,08/15/2022 12:00:00 AM,08/14/2022 12:00:00 AM,1000,01,Central,0156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1218 0913 0329,51,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
220717963,12/19/2022 12:00:00 AM,12/18/2022 12:00:00 AM,2300,07,Wilshire,0745,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0385 1822,57,M,H,101,STREET,,,IC,Invest Cont,331,,,,SYCAMORE                     AV,EDGEWOOD                     PL,34.0544,-118.3455
230905660,02/12/2023 12:00:00 AM,11/06/2022 12:00:00 AM,1314,09,Van Nuys,0904,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 1420,0,X,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,14900    RAYMER                       ST,,34.2131,-118.4584
220319895,11/07/2022 12:00:00 AM,10/24/2022 12:00:00 AM,1100,03,Southwest,0331,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822,42,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2700 S  LA BREA                      AV,,34.0305,-118.3519
220613318,07/17/2022 12:00:00 AM,07/17/2022 12:00:00 AM,1615,06,Hollywood,0636,2,624,BATTERY - SIMPLE ASSAULT,1822 2004 0356 0400,44,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,CHEROKEE,HOLLYWOOD,34.1016,-118.3348
220712169,07/26/2022 12:00:00 AM,07/26/2022 12:00:00 AM,1100,07,Wilshire,0711,2,763,STALKING,0421,46,M,W,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,763,,,,400 N  HARPER                       AV,,34.0782,-118.369
