DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201708118,04/11/2020 12:00:00 AM,03/01/2020 12:00:00 AM,0001,17,Devonshire,1751,1,121,"RAPE, FORCIBLE",1261 1202 0527 1268 1822,65,F,H,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,21800    CRAGGYVIEW                   ST,,34.2534,-118.6072
201715510,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1700,17,Devonshire,1779,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,TUPPER                       ST,AQUEDUCT                     AV,34.2392,-118.474
201909662,05/11/2020 12:00:00 AM,05/04/2020 12:00:00 AM,2130,19,Mission,1902,1,330,BURGLARY FROM VEHICLE,1307 0344 0385,30,F,H,101,STREET,,,IC,Invest Cont,330,,,,14500    BIRCHWOOD                    CT,,34.3183,-118.448
201910789,06/11/2020 12:00:00 AM,06/10/2020 12:00:00 AM,1800,19,Mission,1984,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,AA,Adult Arrest,510,,,,8600    WILLIS                       AV,,34.2266,-118.4553
201607066,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,1600,16,Foothill,1668,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,7500    MCGROARTY                    ST,,34.252,-118.2955
202004670,01/15/2020 12:00:00 AM,01/01/2020 12:00:00 AM,0900,20,Olympic,2091,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,60,M,H,752,FIRE STATION,,,IC,Invest Cont,956,,,,2000 S  WESTERN                      AV,,34.0385,-118.3135
210605787,02/12/2021 12:00:00 AM,02/12/2020 12:00:00 AM,2030,06,Hollywood,0646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0400 0344,38,M,H,101,STREET,,,IC,Invest Cont,341,,,,CHEROKEE,SUNSET,34.098,-118.3353
201317548,09/26/2020 12:00:00 AM,09/22/2020 12:00:00 AM,2100,13,Newton,1323,1,210,ROBBERY,1822 1300 0344 0416 0432 1402,38,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,23RD,SAN PEDRO,34.0241,-118.2597
201914764,09/21/2020 12:00:00 AM,09/19/2020 12:00:00 AM,0800,19,Mission,1907,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,40,M,H,101,STREET,,,IC,Invest Cont,331,,,,HUBBARD,WHEELER,34.312,-118.4252
201811857,05/28/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1200,18,Southeast,1841,2,664,"BUNCO, PETTY THEFT",0913 0701 1900 0100 1804,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664,,,,500 W  109TH                        PL,,33.9365,-118.2826
202014002,08/29/2020 12:00:00 AM,08/27/2020 12:00:00 AM,0900,20,Olympic,2027,1,480,BIKE - STOLEN,0202 0378 0397 0344 1822,29,F,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,3300    WILSHIRE                     BL,,34.0636,-118.296
201916637,11/07/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1200,19,Mission,1954,2,940,EXTORTION,0337,64,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,15200    SEPTO                        ST,,34.2509,-118.4653
211207423,02/22/2021 12:00:00 AM,04/28/2020 12:00:00 AM,2000,12,77th Street,1266,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1258 1251 0556 0913 0500 0522 0509,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,812,860,,,500 W  81ST                         ST,,33.9655,-118.2833
201604734,01/17/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1933,16,Foothill,1684,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,26,F,H,101,STREET,,,IC,Invest Cont,331,,,,STRATHERN                    ST,LANKERSHIM                   BL,34.2157,-118.3878
201310861,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1445,13,Newton,1313,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1700    MAPLE                        AV,,34.0308,-118.2602
201407492,03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1730,14,Pacific,1441,2,437,RESISTING ARREST,1212,0,M,O,117,BEACH,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,437,,,,30TH,SPEEDWAY,33.9798,-118.467
201412295,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1700,14,Pacific,1472,1,210,ROBBERY,1223 1218 0342 0305 1822 0429,44,M,H,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,IMPERIAL,VISTA DEL MAR,33.9619,-118.4455
