DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200817352,12/08/2020 12:00:00 AM,12/08/2020 12:00:00 AM,2115,08,West LA,0806,2,888,TRESPASSING,1501,33,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,10500    VESTONE                      WY,,34.1,-118.4497
201307715,03/02/2020 12:00:00 AM,03/02/2020 12:00:00 AM,1310,13,Newton,1317,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,32,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1700 E  17TH                         ST,,34.0242,-118.2471
200217650,11/19/2020 12:00:00 AM,11/18/2020 12:00:00 AM,1330,02,Rampart,0269,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,31,M,W,101,STREET,,,IC,Invest Cont,440,,,,S  UNION                        AV,CAMBRIA                      ST,34.0534,-118.2715
200116360,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1730,01,Central,0195,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,100 E  WASHINGTON                   BL,,34.0303,-118.2627
200211695,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1300,02,Rampart,0256,2,624,BATTERY - SIMPLE ASSAULT,0416 0342 0421 1817 0906 0913,22,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1700 W  6TH                          ST,,34.0573,-118.2699
200800635,04/30/2020 12:00:00 AM,03/11/2020 12:00:00 AM,0005,08,West LA,0833,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,1200    WESTWOOD                     BL,,34.0588,-118.4439
201113314,09/05/2020 12:00:00 AM,08/31/2020 12:00:00 AM,1300,11,Northeast,1112,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0552 1258 0445,10,M,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,,,,2800    PALMER                       DR,,34.1311,-118.228
200315157,08/02/2020 12:00:00 AM,08/02/2020 12:00:00 AM,1830,03,Southwest,0397,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 0104,19,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,745,,,,1300 W  MARTIN LUTHER KING JR        BL,,34.0109,-118.298
200918563,12/18/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1950,09,Van Nuys,0943,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2004 1266 0443,56,F,B,403,DRUG STORE,511,VERBAL THREAT,IC,Invest Cont,930,,,,14400    BURBANK                      BL,,34.1721,-118.447
200615563,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,0500,06,Hollywood,0645,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0329 1300 0344 1601,36,M,B,108,PARKING LOT,,,IC,Invest Cont,331,,,,1500 N  HIGHLAND                     AV,,34.1006,-118.3417
200606267,02/16/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1810,06,Hollywood,0676,1,330,BURGLARY FROM VEHICLE,1202 1300 1601 0344,64,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,VINE,MELROSE,34.0835,-118.3266
201014699,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1750,10,West Valley,1061,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 0448 0509 1414,27,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,19100    VENTURA                      BL,,34.1726,-118.5522
200122464,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1215,01,Central,0165,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1218 0416 0429 0431,53,M,H,101,STREET,304,CLUB/BAT,IC,Invest Cont,230,,,,200 E  6TH                          ST,,34.0442,-118.2482
200712220,07/30/2020 12:00:00 AM,07/30/2020 12:00:00 AM,1450,07,Wilshire,0762,2,354,THEFT OF IDENTITY,0929,31,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400 S  POINT VIEW                   ST,,34.0517,-118.3701
200915931,10/15/2020 12:00:00 AM,10/14/2020 12:00:00 AM,2000,09,Van Nuys,0952,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385,54,F,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,5300 N  SEPULVEDA                    BL,,34.1667,-118.4662
200907656,03/20/2020 12:00:00 AM,01/01/2020 12:00:00 AM,0001,09,Van Nuys,0952,2,354,THEFT OF IDENTITY,0377 1822 0930,31,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5400 N  SEPULVEDA                    BL,,34.1685,-118.4662
200309390,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,2150,03,Southwest,0362,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0913,50,M,B,108,PARKING LOT,218,OTHER CUTTING INSTRUMENT,AO,Adult Other,230,,,,MARTIN LUTHER KING JR        BL,COLISEUM,34.0176,-118.3458
200414531,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,1240,04,Hollenbeck,0448,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0342 0329 1309,50,M,H,104,DRIVEWAY,,,IC,Invest Cont,740,,,,1500    RICARDO                      ST,,34.0603,-118.198
201210706,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,0400,12,77th Street,1208,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1202 0329 1300,62,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,600 W  49TH                         ST,,33.9988,-118.2842
