DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
202109421,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1745,21,Topanga,2177,2,624,BATTERY - SIMPLE ASSAULT,0416,30,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5700    CANOGA                       AV,,34.1733,-118.5974
201508842,04/16/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1415,15,N Hollywood,1523,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,49,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,6100    COLDWATER CANYON             AV,,34.1813,-118.4137
201819724,10/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1100,18,Southeast,1862,2,664,"BUNCO, PETTY THEFT",1822 1202 0701,63,F,H,101,STREET,,,IC,Invest Cont,664,,,,11800 S  FIGUEROA                     ST,,33.9265,-118.2826
201515653,09/28/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1000,15,N Hollywood,1581,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4300    VANTAGE                      AV,,34.1485,-118.3976
202012079,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1945,20,Olympic,2064,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0416 0447 2021,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1200    IROLO                        ST,,34.0472,-118.301
201411113,05/19/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1400,14,Pacific,1437,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1402 1300 1606,58,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,420,998,,,3500 S  SEPULVEDA                    BL,,34.0193,-118.4222
201516858,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1200,15,N Hollywood,1591,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0416 2000 1814 1414 0913 0410 0451,20,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,3100    DONA MARIA                   DR,,34.1265,-118.3874
230511055,07/12/2023 12:00:00 AM,07/07/2020 12:00:00 AM,1210,05,Harbor,0585,2,354,THEFT OF IDENTITY,0922 0929 0377,48,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2400 S  LELAND                       ST,,33.7225,-118.3013
202008953,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,1330,20,Olympic,2026,2,624,BATTERY - SIMPLE ASSAULT,0340 0416 0444 0446 1822,26,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300 S  CATALINA                     ST,,34.0691,-118.2954
201807900,03/10/2020 12:00:00 AM,03/09/2020 12:00:00 AM,1130,18,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0371 1309 0416 0329 1312 1822 1307 0216 0605,24,M,H,104,DRIVEWAY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,600 E  MANCHESTER                   AV,,33.9602,-118.2651
