DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201112708,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1830,11,Northeast,1137,2,624,BATTERY - SIMPLE ASSAULT,0913 0419 0416 0448 0400,23,F,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,5200    MONTE VISTA                  ST,,34.1109,-118.2016
201226662,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1440,12,77th Street,1239,2,624,BATTERY - SIMPLE ASSAULT,2055 1516 0319 1309 0356 0903,43,F,H,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,946,,,5800 S  VERMONT                      AV,,33.9883,-118.2915
200316297,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,0430,03,Southwest,0312,1,210,ROBBERY,0336 0344 0352 0400 0448 0916 1309 1310 1822 2004,41,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,ADAMS                        BL,CRENSHAW,34.0289,-118.3563
200806366,02/22/2020 12:00:00 AM,02/20/2020 12:00:00 AM,2200,08,West LA,0849,1,330,BURGLARY FROM VEHICLE,1302 1202 0358 0344 0352 1221 1822,74,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1000 S  SHENANDOAH                   ST,,34.0594,-118.3814
200117314,09/02/2020 12:00:00 AM,09/02/2020 12:00:00 AM,0740,01,Central,0111,2,901,VIOLATION OF RESTRAINING ORDER,2038 1310 1312,0,F,H,102,SIDEWALK,,,AA,Adult Arrest,901,,,,FIGUEROA                     ST,SUNSET                       BL,34.0627,-118.2463
200904741,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,1120,09,Van Nuys,0939,2,880,DISRUPT SCHOOL,1501,27,M,O,721,HIGH SCHOOL,,,IC,Invest Cont,880,,,,13000    OXNARD                       ST,,34.1794,-118.4162
200615454,09/15/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1730,06,Hollywood,0648,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,5500 W  SUNSET                       BL,,34.1,-118.3113
200512027,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1530,05,Harbor,0558,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,34,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,420,,,,400 W  SANTA CRUZ                   ST,,33.7442,-118.2861
200308862,03/20/2020 12:00:00 AM,03/13/2020 12:00:00 AM,2330,03,Southwest,0335,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1608,36,M,I,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,331,,,,3100    6TH                          AV,,34.0263,-118.3236
200911162,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1845,15,N Hollywood,1596,1,510,VEHICLE - STOLEN,1402,0,M,O,108,PARKING LOT,,,IC,Invest Cont,510,998,,,10700 W  VENTURA                      BL,,34.1379,-118.364
200506214,02/22/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1830,05,Harbor,0528,1,220,ATTEMPTED ROBBERY,0334 0342 0355 0416 0432,19,M,H,102,SIDEWALK,101,REVOLVER,IC,Invest Cont,220,,,,M                            ST,EUBANK                       AV,33.7875,-118.2479
200714169,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1350,07,Wilshire,0702,1,210,ROBBERY,1822 0400 0344,38,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,7400 W  MELROSE                      AV,,34.0836,-118.3511
201116547,12/11/2020 12:00:00 AM,10/01/2020 12:00:00 AM,1300,11,Northeast,1142,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,66,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1900    RODNEY                       DR,,34.1054,-118.2889
