DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221510406,05/29/2022 12:00:00 AM,05/29/2022 12:00:00 AM,1630,15,N Hollywood,1538,2,624,BATTERY - SIMPLE ASSAULT,2004 0913 0417 0416,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5700    FAIR                         AV,,34.174,-118.3746
220112456,05/16/2022 12:00:00 AM,04/14/2022 12:00:00 AM,1200,01,Central,0161,2,354,THEFT OF IDENTITY,1822 0930 0928,58,M,H,744,HIGH-RISE BUILDING,,,IC,Invest Cont,354,,,,800    FRANCISCO                    ST,,34.0473,-118.2641
220807947,04/08/2022 12:00:00 AM,04/07/2022 12:00:00 AM,1800,08,West LA,0889,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,SAWYER,PREUSS                       RD,34.0446,-118.3854
221506408,03/02/2022 12:00:00 AM,03/01/2022 12:00:00 AM,1930,15,N Hollywood,1547,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11500    BURBANK                      BL,,34.1722,-118.3822
221211774,05/14/2022 12:00:00 AM,05/14/2022 12:00:00 AM,0500,12,77th Street,1269,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8400    AVALON                       BL,,33.9629,-118.2651
220306166,02/16/2022 12:00:00 AM,02/16/2022 12:00:00 AM,1050,03,Southwest,0376,1,210,ROBBERY,0344 1822 0416 0446 0377,31,F,H,222,LAUNDROMAT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,MARTIN LUTHER KING JR        BL,HOBART                       BL,34.0109,-118.3078
220911006,07/02/2022 12:00:00 AM,07/02/2022 12:00:00 AM,2030,09,Van Nuys,0911,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0603 0421,35,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,15400    SHERMAN                      WY,,34.2011,-118.4686
220304891,01/21/2022 12:00:00 AM,01/02/2022 12:00:00 AM,0008,03,Southwest,0362,2,354,THEFT OF IDENTITY,0100 0344 1822,44,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4600    COLISEUM                     ST,,34.0169,-118.3472
220408307,05/05/2022 12:00:00 AM,05/03/2022 12:00:00 AM,1700,04,Hollenbeck,0424,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,MISSION                      RD,VALLEY                       BL,34.0655,-118.2072
221219874,09/18/2022 12:00:00 AM,09/18/2022 12:00:00 AM,0700,12,77th Street,1241,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0345 0325 0344 0329,57,F,H,222,LAUNDROMAT,,,IC,Invest Cont,440,,,,6300    CRENSHAW                     BL,,33.9829,-118.3309
