DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221212760,05/30/2022 12:00:00 AM,05/29/2022 12:00:00 AM,0100,12,77th Street,1256,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7400 S  VERMONT                      AV,,33.9727,-118.2914
221318629,10/02/2022 12:00:00 AM,10/01/2022 12:00:00 AM,0900,13,Newton,1385,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 0603,48,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,400 E  59TH                         PL,,33.9861,-118.2675
221712383,08/16/2022 12:00:00 AM,08/16/2022 12:00:00 AM,0745,17,Devonshire,1764,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 0407 2000 1814 0913 0329 2004,29,F,W,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,CORBIN                       AV,NORDHOFF                     PL,34.2355,-118.5623
221416614,09/19/2022 12:00:00 AM,09/16/2022 12:00:00 AM,0645,14,Pacific,1487,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8700 S  SEPULVEDA                    BL,,33.958,-118.3962
221104997,01/28/2022 12:00:00 AM,01/26/2022 12:00:00 AM,1805,11,Northeast,1183,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,18,F,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,1400    LAKE SHORE                   AV,,34.0795,-118.2596
221314917,07/24/2022 12:00:00 AM,07/23/2022 12:00:00 AM,1600,13,Newton,1322,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  ADAMS                        BL,,34.0234,-118.2654
220408986,05/24/2022 12:00:00 AM,05/24/2022 12:00:00 AM,1448,04,Hollenbeck,0412,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,740,,,,200 N  AVENUE 25,,34.078,-118.2181
221005297,02/05/2022 12:00:00 AM,02/05/2022 12:00:00 AM,1440,10,West Valley,1001,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,19300    SATICOY                      ST,,34.2143,-118.5534
220315480,08/22/2022 12:00:00 AM,08/21/2022 12:00:00 AM,1000,03,Southwest,0362,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4600    COLISEUM                     ST,,34.0169,-118.3472
221308714,03/27/2022 12:00:00 AM,03/25/2022 12:00:00 AM,2200,13,Newton,1331,2,354,THEFT OF IDENTITY,0100 1822 0930,41,M,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,2700 S  GRAND                        AV,,34.0254,-118.2729
