DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201509563,05/04/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1200,15,N Hollywood,1525,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,O,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,740,,,,6500    LANKERSHIM                   BL,,34.1826,-118.3916
202016149,10/20/2020 12:00:00 AM,08/21/2020 12:00:00 AM,0800,20,Olympic,2042,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0416 0445 0408 0429 0419 0417 0432,20,F,B,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,900 S  WESTERN                      AV,,34.0556,-118.3091
201311281,05/15/2020 12:00:00 AM,05/14/2020 12:00:00 AM,2014,13,Newton,1313,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1307,0,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,740,,,,400 E  WASHINGTON                   BL,,34.0296,-118.2614
202005792,02/07/2020 12:00:00 AM,02/06/2020 12:00:00 AM,2300,20,Olympic,2021,1,330,BURGLARY FROM VEHICLE,1822 2032 1609 0344,46,F,A,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,400 S  NORTON                       AV,,34.0672,-118.3173
201911950,07/09/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1532,19,Mission,1984,2,813,CHILD ANNOYING (17YRS & UNDER),1258,13,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,813,,,,8800    CEDROS                       AV,,34.2265,-118.4565
201806318,02/10/2020 12:00:00 AM,02/08/2020 12:00:00 AM,2300,18,Southeast,1821,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,800 W  COLDEN                       AV,,33.9492,-118.2893
201917437,11/27/2020 12:00:00 AM,11/25/2020 12:00:00 AM,2045,19,Mission,1985,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,36,M,H,404,DEPARTMENT STORE,,,IC,Invest Cont,341,,,,8300    VAN NUYS                     BL,,34.2215,-118.4488
201810036,04/23/2020 12:00:00 AM,04/23/2020 12:00:00 AM,1430,18,Southeast,1801,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0602 2004 1218 0554 0445 1402,26,M,H,501,SINGLE FAMILY DWELLING,302,BLUNT INSTRUMENT,AO,Adult Other,230,998,,,500 W  92ND                         ST,,33.9528,-118.2855
201614570,11/08/2020 12:00:00 AM,11/08/2020 12:00:00 AM,0700,16,Foothill,1698,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 0431 2000 0913 1814,34,F,H,101,STREET,512,MACE/PEPPER SPRAY,AA,Adult Arrest,236,,,,7900    AJAY                         DR,,34.2141,-118.3604
201806488,02/12/2020 12:00:00 AM,02/12/2020 12:00:00 AM,1645,18,Southeast,1851,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,60,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,800 W  EL SEGUNDO                   BL,,33.9164,-118.2894
