DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211420039,10/16/2021 12:00:00 AM,10/09/2021 12:00:00 AM,1700,14,Pacific,1431,1,480,BIKE - STOLEN,0344,59,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300    ABBOT KINNEY                 BL,,33.9911,-118.4678
211106820,03/24/2021 12:00:00 AM,03/22/2021 12:00:00 AM,1845,11,Northeast,1126,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 0344 1602,29,M,H,101,STREET,,,IC,Invest Cont,420,,,,5200    CORINGA                      DR,,34.1247,-118.2005
211515633,10/05/2021 12:00:00 AM,10/04/2021 12:00:00 AM,0001,15,N Hollywood,1589,1,330,BURGLARY FROM VEHICLE,0344 1609 1307,26,M,W,101,STREET,,,IC,Invest Cont,330,,,,3400    BARHAM                       BL,,34.1449,-118.3408
211518589,12/11/2021 12:00:00 AM,12/11/2021 12:00:00 AM,1730,15,N Hollywood,1555,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,O,202,LIQUOR STORE,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,,,,4800    LANKERSHIM                   BL,,34.158,-118.3705
210714353,10/15/2021 12:00:00 AM,10/15/2021 12:00:00 AM,0957,07,Wilshire,0738,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 S  MANSFIELD                    AV,,34.0605,-118.3413
211813220,07/08/2021 12:00:00 AM,07/08/2021 12:00:00 AM,0535,18,Southeast,1822,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,10300 S  BROADWAY,,33.9425,-118.2781
211315405,09/05/2021 12:00:00 AM,09/05/2021 12:00:00 AM,1630,13,Newton,1367,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,47,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,5200    COMPTON                      AV,,33.9953,-118.2478
211317489,10/16/2021 12:00:00 AM,10/15/2021 12:00:00 AM,2345,13,Newton,1353,2,900,VIOLATION OF COURT ORDER,0913,36,F,B,101,STREET,,,IC,Invest Cont,900,,,,700 E  VERNON                       AV,,34.0039,-118.2634
212110787,06/30/2021 12:00:00 AM,06/30/2021 12:00:00 AM,0100,21,Topanga,2189,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,20200    VENTURA                      BL,,34.1702,-118.5731
210106776,02/28/2021 12:00:00 AM,02/28/2021 12:00:00 AM,1700,01,Central,0153,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0421 1202 1822,57,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,200 W  6TH                          ST,,34.046,-118.251
210405731,02/17/2021 12:00:00 AM,02/17/2021 12:00:00 AM,1000,04,Hollenbeck,0477,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0603,60,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2900    WHITTIER                     BL,,34.0317,-118.2097
211513203,08/13/2021 12:00:00 AM,08/10/2021 12:00:00 AM,1418,15,N Hollywood,1532,1,330,BURGLARY FROM VEHICLE,1300 0344,39,F,B,109,PARK/PLAYGROUND,,,IC,Invest Cont,330,,,,6200    LAURELGROVE                  AV,,34.1831,-118.4009
210900756,08/11/2021 12:00:00 AM,08/11/2021 12:00:00 AM,0030,09,Van Nuys,0914,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,0943 1402 2004,0,X,X,101,STREET,,,AA,Adult Arrest,822,998,,,SEPULVEDA,VOSE,34.1984,-118.4662
210515516,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,1330,05,Harbor,0516,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,PACIFIC COAST                HY,ISLAND                       AV,33.791,-118.267
211210756,04/15/2021 12:00:00 AM,04/15/2021 12:00:00 AM,1830,12,77th Street,1265,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1309 0553 1310 1257,3,M,B,101,STREET,,,AO,Adult Other,237,,,,7900 S  NORMANDIE                    AV,,33.9664,-118.3002
210707564,04/10/2021 12:00:00 AM,04/09/2021 12:00:00 AM,1830,07,Wilshire,0767,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1300    CRENSHAW                     BL,,34.0474,-118.3269
210207446,03/28/2021 12:00:00 AM,03/28/2021 12:00:00 AM,2230,02,Rampart,0299,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1206 1402 0361 0400 0411 2002 0913 0334,28,M,H,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,998,,,1600    OAK                          ST,,34.0389,-118.2762
210100949,12/04/2021 12:00:00 AM,12/04/2021 12:00:00 AM,0320,01,Central,0185,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2033 0416 1822 0411 1402,27,M,B,123,PARKING UNDERGROUND/BUILDING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230,998,,,1000 S  BROADWAY,,34.0406,-118.2578
211810270,05/11/2021 12:00:00 AM,05/11/2021 12:00:00 AM,0845,18,Southeast,1862,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0400 0416 0329 0913,51,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 E  119TH                        ST,,33.9247,-118.2713
211315755,09/12/2021 12:00:00 AM,09/12/2021 12:00:00 AM,1030,13,Newton,1307,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0432 1822,56,F,W,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,MERCHANT                     ST,7TH                          ST,34.0372,-118.2418
211310778,06/06/2021 12:00:00 AM,06/05/2021 12:00:00 AM,0346,13,Newton,1381,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0432,40,M,H,108,PARKING LOT,215,MACHETE,IC,Invest Cont,230,,,,6100 S  BROADWAY,,33.9862,-118.2794
210118308,10/08/2021 12:00:00 AM,10/07/2021 12:00:00 AM,1020,01,Central,0139,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0394 1822,23,F,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,300 S  SANTA FE                     AV,,34.042,-118.2326
211710939,07/24/2021 12:00:00 AM,07/23/2021 12:00:00 AM,1630,17,Devonshire,1764,1,330,BURGLARY FROM VEHICLE,0352 0344,29,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,9300    TAMPA                        AV,,34.244,-118.5583
211312869,07/17/2021 12:00:00 AM,07/17/2021 12:00:00 AM,2125,13,Newton,1344,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1822 1419 1407 1100,0,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,41ST                         ST,AVALON                       BL,34.0092,-118.2653
211820546,11/25/2021 12:00:00 AM,11/25/2021 12:00:00 AM,1230,18,Southeast,1837,2,624,BATTERY - SIMPLE ASSAULT,0400 0448 0913 0554 0419 0444 2004,24,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,WILMINGTON                   AV,107TH                        ST,33.9389,-118.239
210113417,07/12/2021 12:00:00 AM,07/12/2021 12:00:00 AM,1700,01,Central,0156,2,624,BATTERY - SIMPLE ASSAULT,0416 0447 1822,41,M,H,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,308,STICK,IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
211107185,04/02/2021 12:00:00 AM,04/01/2021 12:00:00 AM,1730,11,Northeast,1102,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 1601 1817 0400 0416 0913,2,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,4000    BEMIS                        ST,,34.1343,-118.2703
211114573,10/25/2021 12:00:00 AM,10/25/2021 12:00:00 AM,0500,11,Northeast,1162,1,310,BURGLARY,1402 1609 1608 0344 1307,59,M,A,220,NAIL SALON,,,AA,Adult Arrest,310,998,,,4400 W  SUNSET                       BL,,34.0969,-118.2855
211610959,08/28/2021 12:00:00 AM,08/28/2021 12:00:00 AM,0330,16,Foothill,1661,1,310,BURGLARY,1822 0329 0344 1402,0,M,O,238,TELECOMMUNICATION FACILITY/LOCATION,,,IC,Invest Cont,310,740,998,,12900    BRANFORD                     ST,,34.2408,-118.4134
212016111,10/25/2021 12:00:00 AM,10/24/2021 12:00:00 AM,1950,20,Olympic,2042,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0445 1813 2000 1202,64,F,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,800 S  MANHATTAN                    PL,,34.0559,-118.3101
210411327,08/02/2021 12:00:00 AM,08/01/2021 12:00:00 AM,2300,04,Hollenbeck,0438,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5000    LA CALANDRIA                 WY,,34.0739,-118.1767
210604046,01/02/2021 12:00:00 AM,01/02/2021 12:00:00 AM,1330,06,Hollywood,0646,2,438,RECKLESS DRIVING,1300 1309,0,X,X,101,STREET,,,IC,Invest Cont,438,,,,WILCOX,HOLLYWOOD,34.1016,-118.331
210306171,02/15/2021 12:00:00 AM,02/15/2021 12:00:00 AM,0930,03,Southwest,0357,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 1813 0409 0416 2004,43,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1200 W  JEFFERSON                    BL,,34.0255,-118.292
210814419,09/22/2021 12:00:00 AM,09/04/2021 12:00:00 AM,1300,08,West LA,0802,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913,65,M,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,956,,,,14800 W  SUNSET                       BL,,34.0889,-118.5325
210906724,03/09/2021 12:00:00 AM,03/06/2021 12:00:00 AM,1330,09,Van Nuys,0974,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1265 0354 1420,77,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,14800    MOORPARK                     ST,,34.1536,-118.4563
210413530,10/04/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1700,04,Hollenbeck,0467,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,M,W,721,HIGH SCHOOL,,,IC,Invest Cont,440,,,,400 S  MATHEWS                      ST,,34.037,-118.2127
210211711,07/09/2021 12:00:00 AM,07/09/2021 12:00:00 AM,0550,02,Rampart,0246,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0329 0344 1606 1300,40,M,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,2000 W  6TH                          ST,,34.0591,-118.2739
211105169,02/04/2021 12:00:00 AM,02/03/2021 12:00:00 AM,1600,11,Northeast,1119,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4900    FLORISTAN                    AV,,34.1356,-118.1999
211714160,09/22/2021 12:00:00 AM,09/17/2021 12:00:00 AM,1800,17,Devonshire,1767,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,44,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,9400    RESEDA                       BL,,34.2409,-118.5361
