DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231320502,11/13/2023 12:00:00 AM,11/13/2023 12:00:00 AM,0200,13,Newton,1347,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0411 0913 1814 2000,36,F,H,501,SINGLE FAMILY DWELLING,204,FOLDING KNIFE,AO,Adult Other,236,,,,1600 E  40TH                         PL,,34.0092,-118.2446
231109381,05/25/2023 12:00:00 AM,05/24/2023 12:00:00 AM,0350,11,Northeast,1102,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1606 0344 0385 1300,33,M,H,101,STREET,,,IC,Invest Cont,331,,,,4200    PERLITA                      AV,,34.1292,-118.2676
230607523,03/23/2023 12:00:00 AM,03/23/2023 12:00:00 AM,1110,06,Hollywood,0638,2,624,BATTERY - SIMPLE ASSAULT,0910 1253 0446 2051 2034 0400 1202 0416 1501,63,M,H,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HOLLYWOOD,WESTERN,34.1017,-118.3093
230817767,12/04/2023 12:00:00 AM,11/04/2023 12:00:00 AM,2210,08,West LA,0834,2,354,THEFT OF IDENTITY,0928 1822,53,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10500    WELLWORTH                    AV,,34.0617,-118.4307
230314802,08/09/2023 12:00:00 AM,08/09/2023 12:00:00 AM,1810,03,Southwest,0325,2,860,BATTERY WITH SEXUAL CONTACT,1822 0910 2051 2049 0522,20,F,H,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,VERMONT                      AV,S  ADAMS,34.0328,-118.2916
231225380,12/21/2023 12:00:00 AM,04/30/2023 12:00:00 AM,0600,12,77th Street,1243,1,121,"RAPE, FORCIBLE",1501 2000 1814 0913 0421 0422,23,F,O,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,121,,,,6700 S  VAN NESS                     AV,,33.9782,-118.3177
230705376,01/26/2023 12:00:00 AM,01/22/2023 12:00:00 AM,0200,07,Wilshire,0767,2,354,THEFT OF IDENTITY,0922 1822 0929 0925 0930,33,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4000    VENICE                       BL,,34.0457,-118.3255
231407906,04/04/2023 12:00:00 AM,04/04/2023 12:00:00 AM,1513,14,Pacific,1475,2,888,TRESPASSING,1501,48,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,7700    AGNEW                        AV,,33.9714,-118.4092
230124816,11/25/2023 12:00:00 AM,11/25/2023 12:00:00 AM,1210,01,Central,0155,2,624,BATTERY - SIMPLE ASSAULT,0416 0443,30,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,6TH,MAPLE,34.0439,-118.2479
232112654,08/08/2023 12:00:00 AM,08/07/2023 12:00:00 AM,2351,21,Topanga,2158,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0319 1912 1802,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,21200    OXNARD                       ST,,34.1837,-118.5846
230715975,10/18/2023 12:00:00 AM,10/18/2023 12:00:00 AM,1240,07,Wilshire,0711,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,341,,,,8400    BEVERLY                      BL,,34.0782,-118.3695
230411349,08/14/2023 12:00:00 AM,08/14/2023 12:00:00 AM,0945,04,Hollenbeck,0499,2,624,BATTERY - SIMPLE ASSAULT,0400 0448 0913 1202,66,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,3500    BESWICK                      ST,,34.0229,-118.201
230406746,03/25/2023 12:00:00 AM,03/25/2023 12:00:00 AM,1000,04,Hollenbeck,0468,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3200 E  2ND                          ST,,34.0373,-118.1998
231306026,02/02/2023 12:00:00 AM,02/02/2023 12:00:00 AM,0050,13,Newton,1375,2,354,THEFT OF IDENTITY,0100,34,F,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,1100 E  56TH                         ST,,33.9921,-118.2565
232011895,06/21/2023 12:00:00 AM,06/20/2023 12:00:00 AM,2100,20,Olympic,2042,1,330,BURGLARY FROM VEHICLE,0377 0386 0344,26,F,C,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132
232013668,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,0730,20,Olympic,2013,2,662,"BUNCO, GRAND THEFT",0929 1822 0701 0800 0344 0100,41,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,200 S  SERRANO                      AV,,34.0711,-118.3067
232018923,12/07/2023 12:00:00 AM,12/07/2023 12:00:00 AM,1030,20,Olympic,2024,2,860,BATTERY WITH SEXUAL CONTACT,2050 2052 1822 0522 0531 0505 0910,37,F,W,922,MTA - PURPLE LINE - WILSHIRE/WESTERN,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,3700    WILSHIRE                     BL,,34.0636,-118.3047
230218840,10/07/2023 12:00:00 AM,10/07/2023 12:00:00 AM,2220,02,Rampart,0266,1,210,ROBBERY,1822 0344 0337 0346,31,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,BEACON                       AV,JAMES M WOOD,34.0521,-118.2738
231804862,01/16/2023 12:00:00 AM,01/16/2023 12:00:00 AM,1340,18,Southeast,1846,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0417 1300 0329,33,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1500 E  IMPERIAL                     HY,,33.9323,-118.2502
230706745,03/04/2023 12:00:00 AM,03/03/2023 12:00:00 AM,1157,07,Wilshire,0736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
232006855,03/12/2023 12:00:00 AM,03/11/2023 12:00:00 AM,1750,20,Olympic,2004,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4500    BEVERLY                      BL,,34.0799,-118.3068
231322278,12/19/2023 12:00:00 AM,12/18/2023 12:00:00 AM,1830,13,Newton,1303,1,310,BURGLARY,1607 0358 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,800 E  9TH                          ST,,34.0357,-118.2486
231809577,04/27/2023 12:00:00 AM,04/26/2023 12:00:00 AM,2030,18,Southeast,1844,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  111TH                        ST,,33.9348,-118.2652
231808200,03/27/2023 12:00:00 AM,03/26/2023 12:00:00 AM,2000,18,Southeast,1837,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0910 0400 0416 1218,48,F,W,937,MTA - BLUE LINE - 103RD/WATTS TOWERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,103RD                        ST,GRANDEE                      AV,33.9432,-118.2435
231604889,01/29/2023 12:00:00 AM,01/29/2023 12:00:00 AM,1400,16,Foothill,1663,2,624,BATTERY - SIMPLE ASSAULT,0416 0603 0913 1402,66,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,998,,,LAUREL CANYON                BL,SHELDON                      ST,34.232,-118.4037
230512629,08/23/2023 12:00:00 AM,08/23/2023 12:00:00 AM,1330,05,Harbor,0521,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2100 N  GAFFEY                       ST,,33.7639,-118.2934
231107255,03/29/2023 12:00:00 AM,03/28/2023 12:00:00 AM,2000,11,Northeast,1142,1,310,BURGLARY,1402 1607 0329 1822,0,X,X,738,LIBRARY,,,IC,Invest Cont,310,998,,,1800    HILLHURST                    AV,,34.1036,-118.2874
230221638,11/27/2023 12:00:00 AM,11/27/2023 12:00:00 AM,1550,02,Rampart,0204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1300 1307 0329,37,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,900    MALTMAN                      AV,,34.0848,-118.2804
231611088,08/14/2023 12:00:00 AM,08/11/2023 12:00:00 AM,1917,16,Foothill,1693,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,46,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,7900    VANSCOY                      AV,,34.2138,-118.4067
231000501,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,0410,10,West Valley,1061,1,310,BURGLARY,1822 0344 0321,0,M,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,998,,,19500    VENTURA                      BL,,34.1728,-118.5578
230814245,09/07/2023 12:00:00 AM,08/28/2023 12:00:00 AM,1300,08,West LA,0884,2,901,VIOLATION OF RESTRAINING ORDER,2038,37,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,2300 S  BENTLEY                      AV,,34.0392,-118.4358
231217680,08/15/2023 12:00:00 AM,08/11/2023 12:00:00 AM,2200,12,77th Street,1203,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  50TH                         ST,,33.9982,-118.3057
231905201,01/31/2023 12:00:00 AM,01/26/2023 12:00:00 AM,1630,19,Mission,1987,2,624,BATTERY - SIMPLE ASSAULT,0448 1202 0913 1817 0603,66,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,8400    COSTELLO                     AV,,34.2238,-118.4384
230607227,03/14/2023 12:00:00 AM,03/14/2023 12:00:00 AM,1027,06,Hollywood,0642,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,32,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,7700 W  SUNSET                       BL,,34.0981,-118.3572
230216413,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,2200,02,Rampart,0275,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800    JAMES M WOOD                 BL,,34.0519,-118.2755
232012362,07/03/2023 12:00:00 AM,07/02/2023 12:00:00 AM,1730,20,Olympic,2033,2,662,"BUNCO, GRAND THEFT",1822 0701 0344 0929 0930 0800 0100 1278 1017,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,700 S  SERRANO                      AV,,34.0577,-118.3066
230812407,07/23/2023 12:00:00 AM,01/27/2023 12:00:00 AM,1400,08,West LA,0881,1,310,BURGLARY,1202 0344 0352 1822,74,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,11800 W  OLYMPIC                      BL,,34.0332,-118.4498
231409510,02/28/2023 12:00:00 AM,02/22/2023 12:00:00 AM,1700,14,Pacific,1454,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,29,M,K,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,13400    MAXELLA                      AV,,33.9867,-118.4413
230916938,12/01/2023 12:00:00 AM,11/13/2023 12:00:00 AM,1200,09,Van Nuys,0981,1,310,BURGLARY,0344 1607,31,M,W,120,STORAGE SHED,,,IC,Invest Cont,310,,,,4400 N  SEPULVEDA                    BL,,34.15,-118.4674
231909933,05/31/2023 12:00:00 AM,05/20/2023 12:00:00 AM,0815,19,Mission,1977,2,762,LEWD CONDUCT,0528 1822 0910,26,F,H,801,MTA BUS,,,AA,Adult Arrest,762,,,,WOODMAN,CHASE,34.228,-118.4344
230513734,09/20/2023 12:00:00 AM,09/20/2023 12:00:00 AM,1307,05,Harbor,0513,2,624,BATTERY - SIMPLE ASSAULT,2055 1822 0444 0429 0416 1516 1507 0903,23,F,H,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,946,,,1500 W  PACIFIC COAST                HY,,33.7908,-118.2845
230618528,12/03/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1900,06,Hollywood,0631,1,310,BURGLARY,1822 1609 0329 0344 0321,71,F,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1500    SUNSET PLAZA                 DR,,34.0986,-118.388
230315583,08/25/2023 12:00:00 AM,08/24/2023 12:00:00 AM,1520,03,Southwest,0358,2,625,OTHER ASSAULT,1501 0356 1822,22,F,O,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,EXPOSITION                   BL,VERMONT,34.0184,-118.2915
231311079,05/22/2023 12:00:00 AM,05/22/2023 12:00:00 AM,0216,13,Newton,1327,1,648,ARSON,1501 1300 1822 0329,33,M,H,101,STREET,,,IC,Invest Cont,648,,,,1700 E  22ND                         ST,,34.0168,-118.2429
230619493,12/29/2023 12:00:00 AM,12/28/2023 12:00:00 AM,1730,06,Hollywood,0646,1,310,BURGLARY,1822 0344 0349 0394 1607 1602,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,310,,,,6700    HAWTHORN                     AV,,34.1005,-118.337
231218999,08/28/2023 12:00:00 AM,08/27/2023 12:00:00 AM,2055,12,77th Street,1245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822,53,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1300 W  68TH                         ST,,33.9778,-118.2981
230216411,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,1400,02,Rampart,0211,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CLINTON,KENMORE                      AV,34.0812,-118.2966
231519736,12/31/2023 12:00:00 AM,12/29/2023 12:00:00 AM,1600,15,N Hollywood,1547,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11400    CUMPSTON                     ST,,34.1697,-118.379
230911950,07/19/2023 12:00:00 AM,06/12/2023 12:00:00 AM,1300,09,Van Nuys,0911,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1402 0527 1217,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,810,812,998,,6600 N  SEPULVEDA                    BL,,34.1903,-118.4665
231011830,07/28/2023 12:00:00 AM,07/27/2023 12:00:00 AM,0900,10,West Valley,1023,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,6500    WILBUR                       AV,,34.1887,-118.5447
230905129,02/01/2023 12:00:00 AM,01/29/2023 12:00:00 AM,2330,09,Van Nuys,0941,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,341,,,,5700    KESTER                       AV,,34.1744,-118.4574
230704173,01/04/2023 12:00:00 AM,01/04/2023 12:00:00 AM,1241,07,Wilshire,0764,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1803,36,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,5400    SATURN                       ST,,34.0469,-118.3564
230508599,05/10/2023 12:00:00 AM,05/09/2023 12:00:00 AM,1800,05,Harbor,0517,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100    LECOUVREUR                   AV,,33.785,-118.2564
231219943,09/04/2023 12:00:00 AM,06/01/2023 12:00:00 AM,1800,12,77th Street,1269,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0446 0913 1258 1251,8,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,400 E  84TH                         PL,,33.9619,-118.2673
232013879,08/09/2023 12:00:00 AM,08/05/2023 12:00:00 AM,2000,20,Olympic,2039,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,2800 W  7TH                          ST,,34.0598,-118.2842
231513106,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,0650,15,N Hollywood,1524,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,12100    VICTORY                      BL,,34.1867,-118.3965
232107129,03/25/2023 12:00:00 AM,03/25/2023 12:00:00 AM,1330,21,Topanga,2156,1,210,ROBBERY,1822 2024 0344 0443 1258,12,M,W,727,SHOPPING MALL (COMMON AREA),511,VERBAL THREAT,IC,Invest Cont,210,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
231111734,08/01/2023 12:00:00 AM,07/31/2023 12:00:00 AM,1800,11,Northeast,1123,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,38,M,W,102,SIDEWALK,,,IC,Invest Cont,331,,,,3500    DOVER                        ST,,34.1212,-118.2672
231612424,09/23/2023 12:00:00 AM,09/23/2023 12:00:00 AM,2300,16,Foothill,1612,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416 0429,58,M,H,501,SINGLE FAMILY DWELLING,305,FIXED OBJECT,AO,Adult Other,230,,,,13200    PINNEY                       ST,,34.2689,-118.4201
231911527,07/12/2023 12:00:00 AM,07/12/2023 12:00:00 AM,0515,19,Mission,1915,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12800    HERRICK                      AV,,34.3022,-118.4492
231212859,05/27/2023 12:00:00 AM,05/27/2023 12:00:00 AM,0222,12,77th Street,1269,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1300 0216 0334 0450,22,X,X,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,FLORENCE                     AV,AVALON                       BL,33.9638,-118.2629
230711462,06/30/2023 12:00:00 AM,06/30/2023 12:00:00 AM,0909,07,Wilshire,0765,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,1300 S  LA BREA                      AV,,34.0501,-118.3442
