DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210507264,03/24/2021 12:00:00 AM,03/24/2021 12:00:00 AM,1630,05,Harbor,0515,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0917 2028 0319 1402 0421,63,M,H,401,MINI-MART,511,VERBAL THREAT,AO,Adult Other,930,998,,,1600 N  AVALON                       BL,,33.7948,-118.2694
211312704,07/11/2021 12:00:00 AM,07/10/2021 12:00:00 AM,2357,13,Newton,1341,1,330,BURGLARY FROM VEHICLE,0344 1307 1609,24,M,H,101,STREET,,,IC,Invest Cont,330,,,,S  BROADWAY,W  35TH                         ST,34.0179,-118.2746
211221939,10/21/2021 12:00:00 AM,10/20/2021 12:00:00 AM,1900,12,77th Street,1248,1,330,BURGLARY FROM VEHICLE,1300 0344 1822 0342 1309,0,X,X,108,PARKING LOT,,,IC,Invest Cont,330,,,,800 W  70TH                         ST,,33.9764,-118.2873
210213831,08/24/2021 12:00:00 AM,08/14/2021 12:00:00 AM,1700,02,Rampart,0217,1,330,BURGLARY FROM VEHICLE,0344 0329 0321 1601,35,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,,GLENDALE                     BL,MONTROSE                     ST,34.0753,-118.2616
210514368,10/01/2021 12:00:00 AM,09/30/2021 12:00:00 AM,1230,05,Harbor,0508,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0448 0913,53,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,23600 S  WESTERN                      AV,,33.8103,-118.3085
211911532,07/31/2021 12:00:00 AM,07/31/2021 12:00:00 AM,0845,19,Mission,1969,1,330,BURGLARY FROM VEHICLE,1609 0385,44,M,H,101,STREET,,,IC,Invest Cont,330,,,,13700    TERRA BELLA                  ST,,34.2489,-118.4313
211809289,04/20/2021 12:00:00 AM,04/20/2021 12:00:00 AM,0030,18,Southeast,1832,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0429 0400 1820 0913,24,M,B,101,STREET,212,BOTTLE,IC,Invest Cont,230,,,,10400 S  FIGUEROA                     ST,,33.9416,-118.2826
210308883,04/02/2021 12:00:00 AM,04/01/2021 12:00:00 AM,1730,03,Southwest,0376,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385 1606,30,F,H,101,STREET,,,IC,Invest Cont,331,,,,3900    BRIGHTON                     AV,,34.0121,-118.3013
210210102,05/16/2021 12:00:00 AM,05/05/2021 12:00:00 AM,1830,02,Rampart,0201,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 2000 1814,53,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,1000 N  BERENDO                      ST,,34.0894,-118.2939
211416841,08/18/2021 12:00:00 AM,08/06/2021 12:00:00 AM,0910,14,Pacific,1467,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 0400 1300,57,M,H,301,GAS STATION,,,IC,Invest Cont,420,,,,7500 S  SEPULVEDA                    BL,,33.9727,-118.3947
210114748,08/06/2021 12:00:00 AM,07/23/2021 12:00:00 AM,0001,01,Central,0166,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1218 0329,55,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,400 E  7TH                          ST,,34.0421,-118.2469
211418697,09/21/2021 12:00:00 AM,09/21/2021 12:00:00 AM,0140,14,Pacific,1407,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004 0910 2048,0,X,X,951,MTA - EXPO LINE - PALMS,,,AA,Adult Arrest,740,,,,10000    NATIONAL                     BL,,34.0291,-118.4036
211214847,06/30/2021 12:00:00 AM,06/29/2021 12:00:00 AM,2030,12,77th Street,1255,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,7700 S  HALLDALE                     AV,,33.97,-118.3024
210614424,08/16/2021 12:00:00 AM,07/26/2021 12:00:00 AM,1530,06,Hollywood,0648,2,354,THEFT OF IDENTITY,1822 0929,42,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5400    HAROLD                       WY,,34.0993,-118.3092
211107386,04/08/2021 12:00:00 AM,04/07/2021 12:00:00 AM,2200,11,Northeast,1117,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448 0429 1813 0913,55,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2100    YOSEMITE                     DR,,34.1348,-118.2137
212006602,03/14/2021 12:00:00 AM,03/13/2021 12:00:00 AM,1930,20,Olympic,2034,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700    IROLO                        ST,,34.0581,-118.3009
211711208,08/02/2021 12:00:00 AM,07/30/2021 12:00:00 AM,0520,17,Devonshire,1799,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0397 1602 0202,37,M,O,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,15900    COMMUNITY                    ST,,34.2229,-118.4798
211904789,01/20/2021 12:00:00 AM,01/12/2021 12:00:00 AM,2245,19,Mission,1964,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,71,F,O,101,STREET,,,IC,Invest Cont,740,,,,14600    NORDHOFF                     ST,,34.2389,-118.4536
210807975,04/09/2021 12:00:00 AM,04/09/2021 12:00:00 AM,1535,08,West LA,0812,2,354,THEFT OF IDENTITY,0100 0930 0935 0929 0922,35,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 N  BONHILL                      RD,,34.0657,-118.4816
212010565,06/17/2021 12:00:00 AM,06/17/2021 12:00:00 AM,0800,20,Olympic,2019,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0421 0432,47,M,H,721,HIGH SCHOOL,511,VERBAL THREAT,AO,Adult Other,930,,,,200 N  WESTMORELAND                 AV,,34.0748,-118.2879
210914903,10/04/2021 12:00:00 AM,10/04/2021 12:00:00 AM,0001,09,Van Nuys,0923,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,14800    GILMORE                      ST,,34.1876,-118.4555
211511410,06/30/2021 12:00:00 AM,06/27/2021 12:00:00 AM,1913,15,N Hollywood,1595,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,74,M,W,104,DRIVEWAY,,,AO,Adult Other,745,,,,LAUREL CANYON,RYNGLER,34.1396,-118.3938
211813162,07/06/2021 12:00:00 AM,07/04/2021 12:00:00 AM,0500,18,Southeast,1826,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 1814 0400 0329,46,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,9300    MAIE                         AV,,33.9513,-118.2445
210515267,10/25/2021 12:00:00 AM,10/20/2021 12:00:00 AM,1155,05,Harbor,0517,2,354,THEFT OF IDENTITY,0930 0922,51,M,W,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,354,,,,1200    LAKME                        AV,,33.7869,-118.2599
211110474,07/06/2021 12:00:00 AM,07/05/2021 12:00:00 AM,1100,11,Northeast,1149,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 1307,28,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,745,,,,100 N  AVENUE 52,,34.1063,-118.1995
210212086,07/18/2021 12:00:00 AM,07/14/2021 12:00:00 AM,1200,02,Rampart,0235,2,354,THEFT OF IDENTITY,0100 0930,55,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 S  CORONADO                     ST,,34.0681,-118.2765
211712805,09/20/2021 12:00:00 AM,08/05/2021 12:00:00 AM,0900,17,Devonshire,1781,2,354,THEFT OF IDENTITY,1822,56,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21000    GRESHAM                      ST,,34.2306,-118.5928
210914587,09/27/2021 12:00:00 AM,09/27/2021 12:00:00 AM,1237,09,Van Nuys,0909,2,946,OTHER MISCELLANEOUS CRIME,1501 1402,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,946,998,,,13900    CANTLAY                      ST,,34.2022,-118.4356
210608377,04/13/2021 12:00:00 AM,04/13/2021 12:00:00 AM,1245,06,Hollywood,0649,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0417 0408 0429 1814 2000,23,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1600 N  HARVARD                      BL,,34.1001,-118.3043
211510922,06/23/2021 12:00:00 AM,06/19/2021 12:00:00 AM,0800,15,N Hollywood,1581,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1202,66,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,4200    WHITSETT                     AV,,34.1467,-118.4052
210513478,09/08/2021 12:00:00 AM,09/07/2021 12:00:00 AM,2200,05,Harbor,0558,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,200 N  BEACON                       ST,,33.7442,-118.2804
210515835,11/09/2021 12:00:00 AM,11/09/2021 12:00:00 AM,0800,05,Harbor,0558,1,330,BURGLARY FROM VEHICLE,0329 0344 0358 1300,44,M,H,721,HIGH SCHOOL,,,IC,Invest Cont,330,,,,700 N  PACIFIC                      AV,,33.7495,-118.2875
210320146,12/13/2021 12:00:00 AM,12/12/2021 12:00:00 AM,1530,03,Southwest,0314,1,310,BURGLARY,0358 1607 1609 0344 1822 0329 1601,20,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310,,,,3800 W  ADAMS                        BL,,34.0326,-118.3267
211511800,07/13/2021 12:00:00 AM,07/06/2021 12:00:00 AM,1200,15,N Hollywood,1557,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1202,70,M,W,101,STREET,,,IC,Invest Cont,331,,,,10600    CAMARILLO                    ST,,34.1577,-118.3618
212117179,12/03/2021 12:00:00 AM,11/21/2021 12:00:00 AM,1100,21,Topanga,2129,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,23,F,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,19900    ROSCOE                       BL,,34.2203,-118.5671
211509348,05/17/2021 12:00:00 AM,05/16/2021 12:00:00 AM,0200,15,N Hollywood,1555,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,O,102,SIDEWALK,,,IC,Invest Cont,740,,,,5100    LANKERSHIM                   BL,,34.163,-118.3735
211015049,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,1915,10,West Valley,1063,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 1823 2002,44,M,H,701,HOSPITAL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,18300    CLARK                        ST,,34.1698,-118.5308
210410328,07/05/2021 12:00:00 AM,07/05/2021 12:00:00 AM,0150,04,Hollenbeck,0448,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0400 0416 0329 0913 0850,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,1400    NIETO                        LN,,34.0571,-118.1935
210609103,04/29/2021 12:00:00 AM,04/29/2021 12:00:00 AM,1400,06,Hollywood,0639,1,210,ROBBERY,0913 2004 0344 0325 0400 0945,0,X,X,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,5400    HOLLYWOOD                    BL,,34.1036,-118.3049
210917404,12/08/2021 12:00:00 AM,11/26/2021 12:00:00 AM,2317,09,Van Nuys,0989,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,27,M,W,710,OTHER PREMISE,,,IC,Invest Cont,740,,,,13900    VENTURA                      BL,,34.1487,-118.4352
210917767,12/18/2021 12:00:00 AM,12/18/2021 12:00:00 AM,0500,09,Van Nuys,0904,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0445,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,15000    SATICOY                      ST,,34.2085,-118.4597
212012445,08/02/2021 12:00:00 AM,08/02/2021 12:00:00 AM,1715,20,Olympic,2074,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0446,36,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,,,,1700 S  HARVARD                      BL,,34.0423,-118.3043
211316268,09/19/2021 12:00:00 AM,09/19/2021 12:00:00 AM,1600,13,Newton,1313,1,330,BURGLARY FROM VEHICLE,0344 1307 1609,25,F,W,102,SIDEWALK,,,IC,Invest Cont,330,,,,E  PICO                         BL,MAPLE                        AV,34.0346,-118.2573
211515506,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1445,15,N Hollywood,1538,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,32,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,5700    KLUMP                        AV,,34.174,-118.3752
211809426,04/23/2021 12:00:00 AM,04/23/2021 12:00:00 AM,1440,18,Southeast,1837,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0400 0416 0446,23,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1600 E  109TH                        ST,,33.9368,-118.2463
210513433,09/07/2021 12:00:00 AM,09/07/2021 12:00:00 AM,0036,05,Harbor,0524,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,700    HAWAIIAN                     AV,,33.7777,-118.2767
210404009,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,0334,04,Hollenbeck,0416,1,210,ROBBERY,1402 0344 0334 0337 1822,0,M,W,203,OTHER BUSINESS,102,HAND GUN,IC,Invest Cont,210,998,,,3200 N  BROADWAY,,34.0812,-118.2032
210714472,10/19/2021 12:00:00 AM,10/18/2021 12:00:00 AM,1719,07,Wilshire,0721,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,20,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,8500    BEVERLY                      BL,,34.0761,-118.3772
211514338,09/09/2021 12:00:00 AM,09/08/2021 12:00:00 AM,2335,15,N Hollywood,1535,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1814,38,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5900    LANKERSHIM                   BL,,34.1775,-118.3822
211010272,07/17/2021 12:00:00 AM,07/16/2021 12:00:00 AM,0800,10,West Valley,1015,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822 0385 1607,23,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,17800    SHERMAN                      WY,,34.2012,-118.5247
211808452,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,1600,18,Southeast,1805,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0334 0421 1402,43,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,,,,9000    WALL                         ST,,33.9547,-118.2717
210406652,03/14/2021 12:00:00 AM,03/14/2021 12:00:00 AM,1430,04,Hollenbeck,0423,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1900    DALY                         ST,,34.066,-118.2155
210405384,02/08/2021 12:00:00 AM,02/05/2021 12:00:00 AM,2000,04,Hollenbeck,0442,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1302 0344,50,F,H,101,STREET,,,IC,Invest Cont,331,,,,1800    POMEROY                      AV,,34.057,-118.2118
210813336,08/27/2021 12:00:00 AM,08/27/2021 12:00:00 AM,0940,08,West LA,0847,2,624,BATTERY - SIMPLE ASSAULT,1822 0448,42,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10600 W  PICO                         BL,,34.0473,-118.4206
211423633,12/29/2021 12:00:00 AM,12/26/2021 12:00:00 AM,2300,14,Pacific,1414,1,310,BURGLARY,1607 0321,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,600    LINCOLN                      BL,,33.9976,-118.467
212000638,03/08/2021 12:00:00 AM,03/08/2021 12:00:00 AM,2315,20,Olympic,2076,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0907 1402 0448 2000 0429,18,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,998,,,VERMONT                      AV,WASHINGTON                   BL,34.04,-118.2916
210606264,02/24/2021 12:00:00 AM,02/24/2021 12:00:00 AM,0100,06,Hollywood,0638,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1402 1822 1300 0443 1266 0903 2053 1532,30,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,930,998,,,YUCCA,BRONSON,34.1041,-118.318
211219751,09/16/2021 12:00:00 AM,09/16/2021 12:00:00 AM,0204,12,77th Street,1204,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0446 0913 2000 1814 0416 1240 0408 0421,46,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,47TH                         ST,RAYMOND                      AV,34.0006,-118.298
212010771,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,0425,20,Olympic,2041,1,310,BURGLARY,0326 0342 0358 1309 1607 1402 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,1000    CRENSHAW                     BL,,34.0542,-118.3233
210912445,08/04/2021 12:00:00 AM,08/04/2021 12:00:00 AM,1645,09,Van Nuys,0932,1,820,ORAL COPULATION,1822 0545 0551 1415 1420 1414 1259 0507 0522,17,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,820,,,,14800    VICTORY                      BL,,34.1867,-118.4553
