DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211013170,10/08/2021 12:00:00 AM,10/08/2021 12:00:00 AM,0915,10,West Valley,1001,2,946,OTHER MISCELLANEOUS CRIME,1822 1501 1214 1402,37,M,X,602,BANK,,,IC,Invest Cont,946,998,,,19300    SATICOY                      ST,,34.2143,-118.5534
210404648,01/18/2021 12:00:00 AM,01/17/2021 12:00:00 AM,2358,04,Hollenbeck,0415,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,34,F,B,101,STREET,,,IC,Invest Cont,420,,,,2600    GRIFFIN                      AV,,34.0765,-118.2118
211212029,04/21/2021 12:00:00 AM,04/20/2021 12:00:00 AM,1900,12,77th Street,1268,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1606,39,M,H,101,STREET,,,IC,Invest Cont,331,,,,S  SAN PEDRO                    ST,E  83RD                         ST,33.9637,-118.2695
211312812,07/15/2021 12:00:00 AM,07/14/2021 12:00:00 AM,2306,13,Newton,1331,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906 0319,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,200 W  27TH                         ST,,34.0248,-118.2715
211608477,06/07/2021 12:00:00 AM,06/07/2021 12:00:00 AM,2110,16,Foothill,1657,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1601 0416 0446 1813 0429 2000,48,F,H,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,10100    TUJUNGA CANYON               BL,,34.2501,-118.286
210617196,10/10/2021 12:00:00 AM,10/10/2021 12:00:00 AM,1300,06,Hollywood,0645,1,648,ARSON,1822 1402 1501,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,648,998,,,7000    FRANKLIN                     AV,,34.1041,-118.3427
211809476,04/24/2021 12:00:00 AM,04/24/2021 12:00:00 AM,1930,18,Southeast,1839,2,624,BATTERY - SIMPLE ASSAULT,1202 0602 0562 0444 0400 0913,80,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2200 E  105TH                        ST,,33.9406,-118.2328
211512046,07/18/2021 12:00:00 AM,07/17/2021 12:00:00 AM,0100,15,N Hollywood,1535,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,33,F,O,101,STREET,,,IC,Invest Cont,331,,,,CAMELLIA                     AV,COLLINS                      ST,34.174,-118.3822
210615809,09/13/2021 12:00:00 AM,08/12/2021 12:00:00 AM,1350,06,Hollywood,0636,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1822,61,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6600    HOLLYWOOD                    BL,,34.1034,-118.3325
210305409,01/30/2021 12:00:00 AM,01/30/2021 12:00:00 AM,1750,03,Southwest,0373,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0104,20,X,X,406,OTHER STORE,,,IC,Invest Cont,442,,,,3700    CRENSHAW                     BL,,34.0194,-118.3351
