DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230817025,11/18/2023 12:00:00 AM,11/17/2023 12:00:00 AM,1314,08,West LA,0882,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,11200 W  OLYMPIC                      BL,,34.039,-118.44
230908083,04/12/2023 12:00:00 AM,04/09/2023 12:00:00 AM,1200,09,Van Nuys,0998,1,310,BURGLARY,0344 0358 1607 1202 0321,86,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3200    LONGRIDGE                    AV,,34.1297,-118.4162
231704984,01/08/2023 12:00:00 AM,01/03/2023 12:00:00 AM,0814,17,Devonshire,1785,2,354,THEFT OF IDENTITY,0930,44,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8700    CANBY                        AV,,34.2292,-118.5348
231421912,12/17/2023 12:00:00 AM,12/17/2023 12:00:00 AM,0515,14,Pacific,1499,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11500    AVIATION                     BL,,33.93,-118.3784
231807287,03/05/2023 12:00:00 AM,02/20/2023 12:00:00 AM,1947,18,Southeast,1801,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394 0344,28,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,W  90TH,S  VERMONT,33.9551,-118.2916
230806375,02/13/2023 12:00:00 AM,02/12/2023 12:00:00 AM,1800,08,West LA,0853,1,330,BURGLARY FROM VEHICLE,1606 1822 0344,43,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1800    FEDERAL                      AV,,34.0411,-118.4509
232110762,06/22/2023 12:00:00 AM,06/21/2023 12:00:00 AM,2200,21,Topanga,2162,1,310,BURGLARY,0344 1267 1606,72,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,23100    BURBANK                      BL,,34.1765,-118.634
230105494,01/23/2023 12:00:00 AM,01/23/2023 12:00:00 AM,1735,01,Central,0152,2,624,BATTERY - SIMPLE ASSAULT,2004 0408 2048 0910 0400 1822,60,F,W,835,7TH AND METRO CENTER (NOT LINE SPECIFIC),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
230808241,03/30/2023 12:00:00 AM,03/22/2023 12:00:00 AM,1000,08,West LA,0801,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394,53,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,17200    PALISADES CIR,,34.075,-118.5637
231515901,10/09/2023 12:00:00 AM,10/09/2023 12:00:00 AM,0930,15,N Hollywood,1544,1,330,BURGLARY FROM VEHICLE,,35,M,H,101,STREET,,,IC,Invest Cont,330,,,,12100    MORRISON                     ST,,34.1603,-118.3965
231513165,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,1630,15,N Hollywood,1595,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,12000    VENTURA                      BL,,34.1437,-118.3928
230114098,06/12/2023 12:00:00 AM,06/12/2023 12:00:00 AM,1500,01,Central,0138,1,210,ROBBERY,0420 0369 0354 0400 1822 0334 0343 1402 0344 0906,0,X,X,203,OTHER BUSINESS,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,300    BOYD                         ST,,34.0472,-118.2443
230604677,01/18/2023 12:00:00 AM,01/18/2023 12:00:00 AM,0110,06,Hollywood,0646,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 2004 0431,30,M,B,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,IVAR,SUNSET,34.098,-118.3288
241808338,04/02/2024 12:00:00 AM,11/12/2023 12:00:00 AM,1900,18,Southeast,1863,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0602 0554 1300 0302 2002 1407 0450,48,M,H,217,AUTO REPAIR SHOP,102,HAND GUN,AA,Adult Arrest,230,,,,400 E  IMPERIAL                     HY,,33.9311,-118.2665
231313975,07/15/2023 12:00:00 AM,07/14/2023 12:00:00 AM,2000,13,Newton,1341,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,GRAND                        AV,37TH                         ST,34.0169,-118.2771
231221842,10/24/2023 12:00:00 AM,10/22/2023 12:00:00 AM,0500,12,77th Street,1283,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1500 W  95TH                         ST,,33.9495,-118.3025
232116318,11/10/2023 12:00:00 AM,11/08/2023 12:00:00 AM,1200,21,Topanga,2133,1,310,BURGLARY,0321 0344 1609 1275,84,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,23500    SPIRES                       ST,,34.2112,-118.6397
231514398,09/04/2023 12:00:00 AM,09/04/2023 12:00:00 AM,0842,15,N Hollywood,1557,1,310,BURGLARY,,53,M,W,254,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),,,IC,Invest Cont,310,,,,4900    VINELAND                     AV,,34.159,-118.3703
231320571,11/14/2023 12:00:00 AM,11/14/2023 12:00:00 AM,0855,13,Newton,1361,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0602 0447 0555,21,F,H,501,SINGLE FAMILY DWELLING,302,BLUNT INSTRUMENT,AO,Adult Other,230,,,,300 W  47TH                         PL,,34.0001,-118.2783
231419734,11/02/2023 12:00:00 AM,11/02/2023 12:00:00 AM,2345,14,Pacific,1409,1,761,BRANDISH WEAPON,1501 2004 0334 1822,27,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AA,Adult Arrest,761,930,,,8900    VENICE                       BL,,34.0293,-118.3882
230316135,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,0001,03,Southwest,0399,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1606 0344 0385 1300,31,M,H,101,STREET,,,IC,Invest Cont,331,,,,S  FIGUEROA                     ST,W  43RD                         PL,34.0046,-118.2827
230306457,02/17/2023 12:00:00 AM,02/17/2023 12:00:00 AM,0246,03,Southwest,0318,1,310,BURGLARY,2018 0358 1610 0321 0342 1822 0344 0329 0216,22,X,X,418,,,,IC,Invest Cont,310,,,,2300 S  VERMONT                      AV,,34.0351,-118.2915
231116100,11/24/2023 12:00:00 AM,11/18/2023 12:00:00 AM,0909,11,Northeast,1128,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,6200    YORK                         BL,,34.1155,-118.1843
230209004,04/14/2023 12:00:00 AM,04/12/2023 12:00:00 AM,1830,02,Rampart,0275,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    BEACON                       AV,,34.0497,-118.2754
231104491,01/13/2023 12:00:00 AM,01/12/2023 12:00:00 AM,2130,11,Northeast,1172,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101,STREET,,,IC,Invest Cont,522,,,,2300    COVE                         AV,,34.0946,-118.2596
241209437,04/02/2024 12:00:00 AM,10/19/2023 12:00:00 AM,0900,12,77th Street,1265,1,310,BURGLARY,0344 1822 0329 1601 0321,28,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1400 W  81ST                         ST,,33.9655,-118.3003
230905631,02/13/2023 12:00:00 AM,02/03/2023 12:00:00 AM,2200,09,Van Nuys,0914,2,354,THEFT OF IDENTITY,1501 1822,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6900    KESTER                       AV,,34.196,-118.4575
230318912,10/25/2023 12:00:00 AM,10/25/2023 12:00:00 AM,0710,03,Southwest,0314,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,22,X,X,109,PARK/PLAYGROUND,,,IC,Invest Cont,745,,,,2400    2ND                          AV,,34.0349,-118.3189
230313875,07/20/2023 12:00:00 AM,07/20/2023 12:00:00 AM,2030,03,Southwest,0327,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1251 1822 0342 1309 0344,25,M,O,108,PARKING LOT,,,IC,Invest Cont,341,,,,VERMONT                      AV,29TH                         ST,34.0305,-118.2865
230125438,12/02/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0450,01,Central,0176,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1309,0,X,X,249,NURSERY/FLOWER SHOP,,,IC,Invest Cont,341,,,,600 E  8TH                          ST,,34.0394,-118.2496
230206466,02/21/2023 12:00:00 AM,01/02/2023 12:00:00 AM,1600,02,Rampart,0239,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 1309 0431,55,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,TEMPLE                       ST,BEAUDRY                      AV,34.0632,-118.2514
230609774,05/14/2023 12:00:00 AM,05/11/2023 12:00:00 AM,1200,06,Hollywood,0646,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,40,F,W,213,WAREHOUSE,,,IC,Invest Cont,740,,,,1300 N  HIGHLAND                     AV,,34.0944,-118.3386
