DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200214570,09/03/2020 12:00:00 AM,09/02/2020 12:00:00 AM,1400,02,Rampart,0279,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    VALENCIA                     ST,,34.0495,-118.2717
201015634,11/30/2020 12:00:00 AM,11/29/2020 12:00:00 AM,0850,10,West Valley,1089,1,330,BURGLARY FROM VEHICLE,1822 0344 0377 1300,33,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,15900    VENTURA                      BL,,34.1558,-118.4793
201304359,01/07/2020 12:00:00 AM,01/07/2020 12:00:00 AM,1800,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,0329 0358 1307 2024,29,F,W,101,STREET,,,IC,Invest Cont,330,,,,31ST                         ST,BROADWAY,34.0215,-118.2723
201309329,04/13/2020 12:00:00 AM,04/10/2020 12:00:00 AM,2320,13,Newton,1363,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,51ST                         ST,CENTRAL,33.9967,-118.2565
200214541,09/02/2020 12:00:00 AM,09/02/2020 12:00:00 AM,1730,02,Rampart,0245,2,624,BATTERY - SIMPLE ASSAULT,1218 1822 0416 0446 0429 2047 1206,29,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,PARK VIEW,34.0609,-118.278
201207589,02/21/2020 12:00:00 AM,02/21/2020 12:00:00 AM,0114,12,77th Street,1245,2,624,BATTERY - SIMPLE ASSAULT,0444 1300 0329 0913 0416,28,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,64TH                         ST,HALLDALE                     AV,33.9814,-118.3024
200410708,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,0130,04,Hollenbeck,0449,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 1300,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,2700    MARENGO                      ST,,34.0545,-118.195
200815686,10/26/2020 12:00:00 AM,10/24/2020 12:00:00 AM,1900,08,West LA,0833,2,624,BATTERY - SIMPLE ASSAULT,0910 1822 0446 0400 1251,25,M,O,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,WESTWOOD                     BL,WILSHIRE                     BL,34.0588,-118.4439
200109747,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1615,01,Central,0147,1,210,ROBBERY,0316 0400 1218 0913 1268,42,M,X,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,400 E  5TH                          ST,,34.0453,-118.2443
201105785,02/10/2020 12:00:00 AM,02/10/2020 12:00:00 AM,1130,11,Northeast,1141,1,761,BRANDISH WEAPON,1822 2004 0334 0432 0421 1402,55,F,A,101,STREET,218,OTHER CUTTING INSTRUMENT,AO,Adult Other,761,998,,,SUNSET,EDGEMONT,34.1095,-118.2958
