DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200219070,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,0015,02,Rampart,0201,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 1822,60,F,H,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,4800    SANTA MONICA                 BL,,34.0909,-118.2939
201012817,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,2000,10,West Valley,1024,1,310,BURGLARY,1822 1609 0344 1402 0216 0209 1300 1309 1414,0,M,W,239,MEDICAL MARIJUANA FACILITIES/BUSINESSES,306,ROCK/THROWN OBJECT,AA,Adult Arrest,310,998,,,7000    BAIRD                        AV,,34.1976,-118.5374
200515742,10/24/2020 12:00:00 AM,06/01/2020 12:00:00 AM,2315,05,Harbor,0523,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000    JOHN S GIBSON                BL,,33.7566,-118.2896
201010620,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,0120,10,West Valley,1034,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913 0554 2001 2002,45,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,6100    RESEDA                       BL,,34.1807,-118.536
201112947,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,0845,11,Northeast,1177,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 2004,66,M,W,108,PARKING LOT,306,ROCK/THROWN OBJECT,AO,Adult Other,740,,,,2000 N  FIGUEROA                     ST,,34.0884,-118.2258
200810794,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1520,08,West LA,0854,1,310,BURGLARY,0344 1607 1822,49,X,X,221,PUBLIC STORAGE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,11100    MISSOURI                     AV,,34.0469,-118.4451
201114173,10/01/2020 12:00:00 AM,09/30/2020 12:00:00 AM,1200,11,Northeast,1128,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1602 0344,0,X,X,101,STREET,,,IC,Invest Cont,420,,,,MERIDIAN                     ST,MARIE                        AV,34.1201,-118.1805
200705273,01/27/2020 12:00:00 AM,01/23/2020 12:00:00 AM,0600,07,Wilshire,0764,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,27,M,H,101,STREET,,,IC,Invest Cont,740,,,,1400    MEADOWBROOK                  AV,,34.0481,-118.3504
200308986,03/24/2020 12:00:00 AM,03/23/2020 12:00:00 AM,1600,03,Southwest,0357,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0377 0344,54,M,H,402,MARKET,,,IC,Invest Cont,440,,,,3600 S  VERMONT                      AV,,34.0219,-118.2959
201306166,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,1830,13,Newton,1309,2,888,TRESPASSING,,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,888,,,,2000    BAY                          ST,,34.0315,-118.2322
200312367,06/06/2020 12:00:00 AM,06/04/2020 12:00:00 AM,1500,03,Southwest,0396,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4300 S  HOOVER                       ST,,34.0073,-118.2894
